epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781959116902849360,20205,6906,2188832,21256844,51,2189356,2189424,21011072
1781959117977142068,20605,6998,2205984,21256844,51,2206440,2206464,21037200
1781959119168594386,21027,7119,2207776,21256844,51,2208156,2208152,21040496
1781959120373465877,21403,7272,2207776,21256844,50,2208224,2208224,21040480
1781959121521794155,21774,7418,2207904,21256844,50,2208268,2208268,21040448
1781959122649616199,22119,7559,2207904,21256844,50,2208332,2208332,21040780
1781959123779838374,22464,7697,2207904,21256844,50,2208372,2208372,21041512
178195912546836221,22838,7853,2209184,21256844,50,2209704,2209704,21042692
1781959126178979512,23199,8004,2209184,21256844,50,2209744,2209768,21043580
1781959127440745411,23593,8165,2209184,21256844,50,2209796,2209804,21043984
1781959128623889108,23963,8314,2209184,21256844,50,2209844,2209844,21043880
1781959129760731562,24302,8459,2209184,21256844,50,2209884,2209904,21043884
1781959130893746161,24619,8592,2209440,21256844,50,2209936,2209952,21044848
178195913268512998,24974,8736,2209440,21256844,50,2209972,2209972,21044884
1781959133166495013,25322,8873,2209696,21256844,50,2210044,2210044,21044492
1781959134305649183,25679,9017,2209696,21256844,50,2210120,2210120,21045096
1781959135523055456,26052,9170,2209696,21256844,50,2210148,2210148,21014236
1781959136766571433,26429,9325,2168600,21256844,50,2209696,2168928,21004576
1781959137905530069,26775,9467,2168600,21256844,50,2209696,2168960,21005028
178195913949056382,27136,9621,2168600,21256844,50,2209696,2168976,21004676
1781959140156206723,27462,9758,2168728,21256844,50,2209696,2169008,21005708
1781959141371317480,27825,9916,2168728,21256844,50,2209696,2169028,21005896
1781959142544807964,28185,10062,2168728,21256844,50,2209696,2169044,21006656
1781959143708438741,28541,10213,2168728,21256844,50,2209696,2169072,21005744
1781959144982259476,28935,10377,2168728,21256844,50,2209696,2169084,21007040
1781959146224444960,29316,10537,2168728,21256844,50,2209696,2169096,21006432
1781959147382140686,29708,10658,2169496,21256844,51,2209696,2170016,21007432
1781959148550386459,30085,10805,2169496,21256844,51,2209696,2170068,21007140
1781959149708398045,30444,10959,2169496,21256844,50,2209696,2170076,21007360
1781959150851314329,30781,11099,2169624,21256844,50,2209696,2170116,21007456
178195915266498663,31138,11251,2169624,21256844,50,2209696,2170144,21007824
1781959153242431237,31503,11399,2169752,21256844,50,2209696,2170164,21009084
1781959154482559249,31879,11553,2170776,21256844,50,2209696,2171444,21010440
1781959155611278639,32233,11697,2170904,21256844,50,2209696,2171492,21010428
1781959156780573901,32596,11842,2171032,21256844,50,2209696,2171524,21010684
1781959157921822161,32941,11988,2171032,21256844,50,2209696,2171524,21010768
178195915920763317,33286,12126,2171032,21256844,50,2209696,2171540,21010904
