epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785430599102,0.94,2952.2,63508.5,209,221,370,3881.0,138
1785430601133,5.69,2952.2,63508.5,209,221,370,3881.0,138
1785430603164,6.97,2952.2,63508.5,209,222,370,3881.0,138
1785430606173,11.09,2952.2,63508.5,210,222,370,3891.2,138
1785430609182,14.47,2952.2,63508.5,210,222,370,3891.2,138
1785430612189,10.05,2952.2,63508.5,210,222,370,3891.2,138
1785430615197,7.02,2952.2,63508.5,210,222,370,3891.2,138
1785430618205,7.63,2952.2,63508.5,210,222,370,3891.2,138
1785430621214,6.89,2952.2,63508.5,210,222,370,3901.4,138
1785430624222,10.79,2952.2,63508.5,210,223,370,3901.4,138
1785430627232,7.28,2952.2,63508.5,211,223,370,3901.4,138
1785430630239,7.23,2952.2,63508.5,211,223,370,3901.4,138
1785430633247,6.15,2952.2,63508.5,211,223,370,3901.4,138
1785430636256,5.93,2952.2,63508.5,211,223,370,3911.7,138
1785430639264,5.95,2952.2,63508.5,211,223,370,3911.7,138
1785430642271,8.86,2952.2,63508.5,211,224,370,3911.7,138
1785430645280,5.96,2952.2,63508.5,212,224,370,3911.7,138
1785430648286,6.13,2952.2,63508.5,212,224,370,3932.2,138
1785430651294,5.73,2952.2,63508.5,212,224,370,3932.2,138
1785430654301,8.90,2952.2,63508.5,212,224,370,3942.4,138
1785430657310,5.69,2952.2,63508.5,212,224,370,3942.4,138
1785430660318,6.22,2952.2,63508.5,212,224,370,3942.4,138
1785430663325,5.97,2952.2,63508.5,213,225,370,3942.4,138
1785430666333,5.73,2952.2,63508.5,213,225,370,3952.6,138
1785430669340,5.68,2952.2,63508.5,213,225,370,3952.6,138
1785430672347,8.44,2952.2,63508.5,213,225,370,3952.6,138
1785430675357,5.88,2952.2,63508.5,213,225,370,3952.6,138
1785430678362,6.33,2952.2,63508.5,213,225,370,3952.6,138
1785430681369,6.33,2953.2,63508.5,214,226,370,3962.9,138
1785430684377,6.04,2953.2,63508.5,214,226,370,3962.9,138
1785430687384,6.32,2953.2,63508.5,214,226,370,3962.9,138
1785430690391,5.41,2953.2,63508.5,214,226,370,3962.9,138
1785430693399,5.88,2953.2,63508.5,214,226,370,3962.9,138
1785430696409,5.87,2953.2,63508.5,214,226,370,3973.1,138
1785430699416,6.05,2953.2,63508.5,214,227,370,3973.1,138
1785430702422,7.58,2953.2,63508.5,215,227,370,3973.1,138
1785430705430,6.14,2953.2,63508.5,215,227,370,3973.1,138
1785430708437,5.35,2953.2,63508.5,215,227,370,3973.1,138
1785430711447,6.35,2953.2,63508.5,215,227,370,3983.4,138
1785430714452,5.62,2953.2,63508.5,215,227,370,3983.4,138
1785430717459,6.21,2953.2,63508.5,215,227,370,3983.4,138
1785430720467,5.35,2953.2,63508.5,216,228,370,3983.4,138
1785430723475,5.98,2953.2,63508.5,216,228,370,3993.6,137
1785430726483,5.87,2953.2,63508.5,216,228,370,3993.6,137
1785430729489,5.45,2953.2,63508.5,216,228,370,3993.6,137
1785430732497,7.78,2953.2,63508.5,216,228,370,3993.6,137
