epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785430871853,20.24,1070.1,63508.5,103,538,0.056,191,160
1785430874860,12.61,1071.1,63508.5,105,544,0.056,193,160
1785430877867,13.52,1072.1,63508.5,106,550,0.056,196,160
1785430880873,14.53,1073.2,63508.5,107,556,0.056,198,160
1785430883881,13.79,1073.2,63508.5,108,562,0.056,200,160
1785430886888,21.45,1075.2,63508.5,109,569,0.056,202,161
1785430889896,15.66,1075.2,63508.5,110,575,0.056,204,160
1785430892904,17.99,1076.2,63508.5,112,580,0.056,206,161
1785430895912,22.18,1077.2,63508.5,113,587,0.056,208,160
1785430898921,14.63,1077.2,63508.5,114,593,0.056,210,160
1785430901930,15.76,1078.3,63508.5,115,599,0.056,212,160
1785430904937,13.09,1078.3,63508.5,116,605,0.056,214,160
1785430907943,14.32,1079.3,63508.5,118,611,0.056,216,160
1785430910951,14.81,1080.3,63508.5,119,617,0.056,218,160
1785430913958,14.48,1080.3,63508.5,120,623,0.056,221,160
1785430916966,15.47,1081.3,63508.5,121,628,0.056,223,160
1785430919974,16.19,1082.4,63508.5,122,634,0.056,224,160
1785430922981,12.51,1082.4,63508.5,123,640,0.056,227,160
1785430925989,13.86,1083.4,63508.5,124,646,0.056,229,160
1785430928998,17.22,1080.3,63508.5,125,652,0.056,231,160
1785430932005,14.87,1083.4,63508.5,127,658,0.056,234,165
1785430935013,5.49,1082.4,63508.5,127,662,0.056,235,163
