epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785430599102,6.22,124.5,63508.5,1464.3,1187.8,22.4,38297.6,22
1785430601134,8.46,129.1,63508.5,1464.3,1187.8,22.4,38400.0,24
1785430604168,18.62,136.5,63508.5,1464.3,1187.8,22.4,38400.0,26
1785430607178,19.78,144.5,63508.5,1474.6,1187.8,22.4,38400.0,29
1785430610185,15.02,146.4,63508.5,1474.6,1187.8,22.4,38400.0,30
1785430613193,22.02,146.6,63508.5,1474.6,1187.8,22.4,38502.4,30
1785430616201,18.59,148.3,63508.5,1474.6,1187.8,22.4,38502.4,31
1785430619210,16.78,149.3,63508.5,1474.6,1187.8,22.4,38502.4,31
1785430622218,19.13,149,63508.5,1474.6,1187.8,22.4,38604.8,31
1785430625227,15.49,149.1,63508.5,1474.6,1187.8,22.4,38604.8,31
1785430628235,20.96,149.6,63508.5,1474.6,1198.1,22.4,38604.8,31
1785430631243,16.14,149.7,63508.5,1474.6,1198.1,22.4,38707.2,31
1785430634252,17.04,149.7,63508.5,1474.6,1198.1,22.4,38707.2,31
1785430637260,14.30,149.5,63508.5,1474.6,1198.1,22.4,38707.2,31
1785430640267,17.31,151.7,63508.5,1474.6,1198.1,22.4,38809.6,31
1785430643274,20.21,151.5,63508.5,1474.6,1198.1,22.4,38809.6,31
1785430646283,16.50,151.6,63508.5,1474.6,1198.1,22.4,38809.6,31
1785430649290,16.58,151.7,63508.5,1474.6,1198.1,22.4,38912.0,31
1785430652297,17.65,151.7,63508.5,1474.6,1198.1,22.4,38912.0,31
1785430655305,15.75,152.2,63508.5,1474.6,1198.1,22.4,38912.0,31
1785430658314,19.35,151.5,63508.5,1474.6,1198.1,22.4,39014.4,31
1785430661321,15.92,152.3,63508.5,1484.8,1198.1,22.4,39014.4,31
1785430664329,15.63,151.8,63508.5,1484.8,1198.1,22.4,39014.4,31
1785430667337,17.10,151.9,63508.5,1484.8,1198.1,22.4,39116.8,31
1785430670344,14.59,151.7,63508.5,1484.8,1198.1,22.4,39116.8,31
1785430673351,18.98,156.2,63508.5,1484.8,1198.1,22.4,39116.8,33
1785430676358,13.33,154.4,63508.5,1484.8,1198.1,22.4,39219.2,32
1785430679366,19.50,152.3,63508.5,1484.8,1198.1,22.4,39219.2,31
1785430682374,16.04,152.4,63508.5,1484.8,1198.1,22.4,39219.2,31
1785430685381,15.70,151.9,63508.5,1484.8,1198.1,22.4,39321.6,31
1785430688389,14.65,152,63508.5,1484.8,1208.3,22.4,39321.6,31
1785430691395,15.81,152.1,63508.5,1484.8,1208.3,22.4,39321.6,31
1785430694403,21.28,152.1,63508.5,1484.8,1208.3,22.4,39321.6,31
1785430697411,15.59,152.5,63508.5,1484.8,1208.3,22.4,39424.0,31
1785430700418,16.19,152.2,63508.5,1484.8,1208.3,22.4,39424.0,31
1785430703426,10.22,152.2,63508.5,1484.8,1208.3,22.4,39424.0,31
1785430706434,16.50,153.1,63508.5,1484.8,1208.3,22.4,39526.4,31
1785430709441,19.45,153.1,63508.5,1484.8,1208.3,22.4,39526.4,31
1785430712449,16.61,154.9,63508.5,1484.8,1208.3,22.4,39526.4,32
1785430715456,16.46,155,63508.5,1495.0,1208.3,22.4,39628.8,32
1785430718463,14.44,155.2,63508.5,1495.0,1208.3,22.4,39628.8,32
1785430721471,15.31,155,63508.5,1495.0,1208.3,22.4,39628.8,32
1785430724478,20.17,155.1,63508.5,1495.0,1208.3,22.4,39731.2,32
1785430727486,16.07,155.3,63508.5,1495.0,1208.3,22.4,39731.2,32
1785430730494,12.16,155.1,63508.5,1495.0,1208.3,22.4,39731.2,32
1785430733501,15.36,156.1,63508.5,1495.0,1208.3,22.4,39833.6,33
1785430736509,14.83,155.1,63508.5,1495.0,1208.3,22.4,39833.6,32
1785430739517,20.28,155.1,63508.5,1495.0,1208.3,22.4,39833.6,32
1785430742524,15.42,155.2,63508.5,1495.0,1208.3,22.4,39936.0,32
1785430745532,16.61,155.2,63508.5,1495.0,1208.3,22.4,39936.0,32
1785430748540,16.63,155.2,63508.5,1495.0,1218.6,22.4,39936.0,32
1785430751549,17.74,155.5,63508.5,1495.0,1218.6,22.4,40038.4,32
1785430754556,18.49,155.5,63508.5,1495.0,1218.6,22.4,40038.4,32
1785430757563,12.18,155.3,63508.5,1495.0,1218.6,22.4,40038.4,32
1785430760571,15.95,155.6,63508.5,1495.0,1218.6,22.4,40140.8,32
1785430763579,14.17,155.4,63508.5,1495.0,1218.6,22.4,40140.8,32
1785430766587,16.55,155.4,63508.5,1495.0,1218.6,22.4,40140.8,32
1785430769595,20.45,158.2,63508.5,1505.3,1218.6,22.4,40243.2,35
1785430772601,14.99,155.5,63508.5,1505.3,1218.6,22.4,40243.2,32
1785430775608,20.62,155.5,63508.5,1505.3,1218.6,22.4,40243.2,32
1785430778616,17.23,155.7,63508.5,1505.3,1218.6,22.4,40345.6,32
1785430781623,16.61,155.5,63508.5,1505.3,1218.6,22.4,40345.6,32
1785430784631,14.75,155.8,63508.5,1505.3,1218.6,22.4,40345.6,32
1785430787639,14.70,155.5,63508.5,1505.3,1218.6,22.4,40448.0,32
1785430790646,19.43,155.5,63508.5,1505.3,1218.6,22.4,40448.0,32
1785430793653,15.66,155.8,63508.5,1505.3,1218.6,22.4,40448.0,32
1785430796661,14.34,155.8,63508.5,1505.3,1218.6,22.4,40550.4,32
1785430799669,14.63,155.8,63508.5,1505.3,1218.6,22.4,40550.4,32
1785430802676,15.92,155.6,63508.5,1505.3,1218.6,22.4,40550.4,32
1785430805684,21.20,155.6,63508.5,1505.3,1218.6,22.4,40652.8,32
