epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
178197799233577459,93403,36197,3437552,21190284,50,4030272,3438108,3915660
1781977993158029935,93827,36300,3438064,21190284,50,4030272,3438680,3917492
1781977994562167355,94358,36445,3441264,21190284,50,4030272,3441796,3921944
1781977995786525580,94840,36574,3401268,21190284,50,4030272,3401820,3883424
178197799795935387,95298,36718,3401652,21190284,49,4030272,3402140,3884984
1781977998366686929,95681,36866,3401652,21190284,49,4030272,3402148,3885776
1781977999578710346,96048,37008,3401652,21190284,49,4030272,3402176,3886640
1781978000751894810,96398,37156,3401652,21190284,49,4030272,3402188,3887212
1781978001985904970,96721,37287,3401652,21190284,49,4030272,3402200,3888792
1781978003255376561,97083,37432,3401652,21190284,49,4030272,3402212,3889476
178197800518807085,97634,37642,3401652,21190284,49,4030272,3402232,3891212
1781978006490935088,98097,37820,3403060,21190284,49,4030272,3403496,3892900
1781978007611602903,98432,37955,3403060,21190284,49,4030272,3403528,3894268
1781978008726982657,98699,38061,3403060,21190284,49,4030272,3403532,3894752
1781978009929778120,99005,38178,3403060,21190284,49,4030272,3403540,3895172
178197801191142398,99364,38326,3403060,21190284,49,4030272,3403616,3896780
1781978012450537866,99795,38496,3403060,21190284,49,4030272,3403624,3897932
178197801419802262,100268,38688,3403060,21190284,49,4030272,3403640,3898580
1781978015246686998,100651,38836,3403060,21190284,49,4030272,3403644,3899904
1781978016440332174,101016,38989,3403060,21190284,49,4030272,3403652,3900880
1781978017575075549,101365,39123,3403188,21190284,49,4030272,3403688,3901704
1781978018741863321,101708,39265,3403188,21190284,49,4030272,3403692,3901820
1781978019883474009,102045,39400,3403188,21190284,49,4030272,3403700,3903208
1781978021122236047,102387,39530,3403188,21190284,49,4030272,3403724,3904408
1781978022538428011,102871,39718,3403188,21190284,49,4030272,3403728,3905384
1781978023907637797,103288,39879,3403188,21190284,49,4030272,3403752,3905340
178197802557319265,103648,40025,3403188,21190284,49,4030272,3403768,3907652
1781978026547228103,104112,40214,3403188,21190284,49,4030272,3403780,3907880
1781978027681977479,104467,40354,3403188,21190284,49,4030272,3403784,3908364
1781978028796409372,104798,40488,3403188,21190284,49,4030272,3403800,3909480
1781978029962393713,105159,40632,3403188,21190284,49,4030272,3403808,3910288
1781978031118557503,105506,40765,3403188,21190284,49,4030272,3403824,3911240
1781978032484316982,105886,40922,3403188,21190284,49,4030272,3403844,3912316
1781978033778870850,106317,41100,3403188,21190284,49,4030272,3403844,3912964
1781978034919762705,106668,41239,3403188,21190284,49,4030272,3403872,3914100
1781978036328532190,107102,41409,3403188,21190284,49,4030272,3403904,3916968
1781978037460102155,107450,41555,3403316,21190284,49,4030272,3403940,3916640
1781978039122626953,107957,41764,3403444,21190284,49,4030272,3403948,3917968
1781978040322332132,108316,41904,3403444,21190284,49,4030272,3403956,3918644
1781978041555952113,108686,42047,3403444,21190284,49,4030272,3404012,3919344
1781978042773898567,109070,42198,3403572,21190284,49,4030272,3404036,3920508
