epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781979139343405804,59198,44480,729620,20860840,45,769824,730120,1702608
1781979140390788277,59473,44600,730772,20860840,45,769824,731572,1717056
1781979141519995479,59732,44761,732692,20860840,45,769824,733400,1720496
1781979142662183004,59949,44921,732692,20860840,44,769824,733420,1722768
1781979143806448081,60174,45089,732692,20860840,44,769824,733492,1713088
1781979144914041746,60390,45246,732820,20860840,44,769824,733496,1714952
178197914643029378,60601,45416,732820,20860840,44,769824,733504,1718224
1781979147180649756,60824,45581,732820,20860840,44,769824,733508,1720384
1781979148294769398,61031,45744,732820,20860840,44,769824,733508,1722432
1781979149422596100,61252,45912,732820,20860840,44,769824,733508,1725312
1781979150499458364,61465,46073,732820,20860840,44,769824,733508,1715324
1781979151563543095,61671,46228,732820,20860840,44,769824,733516,1716688
1781979152671767127,61880,46394,732948,20860840,44,769824,733524,1718928
1781979153819560840,62106,46562,732948,20860840,44,769824,733524,1720884
1781979154962437463,62327,46736,732948,20860840,44,769824,733536,1723440
178197915685327328,62542,46904,732948,20860840,44,769824,733548,1713580
1781979157155885268,62744,47064,732948,20860840,44,769824,733552,1715980
1781979158233274517,62947,47228,732948,20860840,44,769824,733560,1718408
1781979159297602572,63154,47391,732948,20860840,44,769824,733560,1720784
1781979160356773368,63369,47545,732948,20860840,44,769824,733568,1722616
1781979161493556281,63597,47716,732948,20860840,44,769824,733572,1724984
1781979162579100202,63801,47869,732948,20860840,44,769824,733580,1715440
1781979163650725547,64018,48028,732948,20860840,44,769824,733588,1717040
1781979164784166502,64242,48197,732948,20860840,44,769824,733592,1719828
1781979165896734283,64447,48364,732948,20860840,44,769824,733592,1721880
1781979166966868131,64654,48522,732948,20860840,44,769824,733604,1723876
178197916835508938,64851,48675,732948,20860840,44,769824,733608,1713968
1781979169198027714,65085,48843,732948,20860840,44,769824,733608,1716076
1781979170305186866,65317,48992,733332,20860840,44,769824,733968,1718288
1781979171453660129,65503,49131,733332,20860840,44,769824,733968,1720964
1781979172873950731,65757,49326,733332,20860840,44,769824,733980,1722876
1781979173977447568,65974,49482,733332,20860840,44,769824,733992,1725816
178197917543933187,66186,49644,733332,20860840,44,769824,734008,1714804
1781979176228321870,66385,49801,733332,20860840,44,769824,734008,1717676
1781979177287666842,66601,49968,733332,20860840,44,769824,734012,1719796
1781979178344092036,66770,50098,733332,20860840,44,769824,734012,1721460
1781979179416347760,66938,50228,733332,20860840,44,769824,734016,1722456
1781979180472827626,67144,50384,733332,20860840,44,769824,734028,1725636
1781979181554629072,67357,50543,733332,20860840,44,769824,734036,1715332
1781979182735666341,67586,50722,733332,20860840,44,769824,734040,1717836
1781979183848551726,67797,50886,733332,20860840,44,769824,734040,1719812
178197918551959158,68026,51061,733332,20860840,44,769824,734044,1722036
1781979186174128666,68239,51226,733332,20860840,44,769824,734048,1724784
1781979187319318803,68454,51403,733332,20860840,44,769824,734048,1715424
1781979188567374978,68697,51589,733332,20860840,44,769824,734060,1717212
1781979189656269342,68906,51742,733332,20860840,44,769824,734060,1719352
1781979190761679014,69117,51918,733332,20860840,44,769824,734068,1721508
1781979191964959689,69352,52099,733332,20860840,44,769824,734068,1724296
1781979193151679128,69581,52276,733332,20860840,44,769824,734076,1714420
1781979194292374183,69804,52450,733332,20860840,44,769824,734076,1715868
1781979195429869437,70026,52609,733332,20860840,44,769824,734084,1718128
1781979196541140134,70234,52769,733332,20860840,44,769824,734096,1720352
1781979197601339112,70441,52924,733332,20860840,44,769824,734104,1723536
1781979198779502400,70668,53100,733332,20860840,44,769824,734104,1726228
1781979199952830289,70895,53281,733332,20860840,44,769824,734108,1715892
178197920130458404,71105,53437,733332,20860840,44,769824,734112,1717984
178197920297714283,71309,53598,733460,20860840,44,769824,734116,1721408
1781979203305471645,71538,53781,733460,20860840,44,769824,734120,1723156
1781979204425977203,71755,53956,733460,20860840,44,769824,734128,1725112
1781979205661563351,71996,54146,733460,20860840,44,769824,734132,1715144
1781979206789336052,72217,54312,733460,20860840,44,769824,734136,1717396
1781979207945517703,72432,54474,733460,20860840,44,769824,734144,1719840
178197920947669095,72651,54637,733460,20860840,44,769824,734156,1722048
1781979210240719538,72893,54813,733460,20860840,44,769824,734156,1724964
1781979211351309153,73107,54972,733460,20860840,44,769824,734160,1727016
1781979212470234868,73324,55145,733460,20860840,44,769824,734168,1716936
1781979213562750379,73534,55300,733460,20860840,44,769824,734168,1719548
1781979214646067378,73741,55468,733460,20860840,44,769824,734176,1721964
1781979215740069338,73951,55632,733460,20860840,44,769824,734176,1724124
1781979216797597453,74153,55791,733460,20860840,44,769824,734180,1725612
1781979217893608619,74362,55954,733460,20860840,44,769824,734184,1716096
178197921927403967,74582,56124,733460,20860840,44,769824,734188,1717396
1781979220251236987,74813,56301,733460,20860840,44,769824,734188,1720220
1781979221440285430,75061,56484,733460,20860840,44,769824,734208,1723220
1781979222515517897,75274,56643,733460,20860840,44,769824,734208,1725256
1781979223569930520,75473,56803,733460,20860840,44,769824,734212,1715784
1781979224847288033,75722,56991,733460,20860840,44,769824,734220,1717944
1781979225983071407,75937,57156,733460,20860840,44,769824,734224,1720288
178197922783933640,76156,57330,733460,20860840,44,769824,734224,1722068
1781979228156154558,76359,57490,733460,20860840,44,769824,734228,1724740
1781979229251965559,76574,57660,733460,20860840,44,769824,734236,1726736
1781979230447839510,76765,57787,734228,20860840,44,769824,734848,1703608
1781979231490831857,76911,57902,734228,20860840,44,769824,734852,1704808
1781979232534434204,77054,58017,734228,20860840,44,769824,734852,1705580
1781979233577160533,77204,58128,726036,20860840,44,769824,726648,1699292
1781979234618521701,77349,58243,726036,20860840,44,769824,726660,1699952
1781979235660118740,77494,58355,726036,20860840,44,769824,726664,1701644
1781979236701813161,77641,58467,726036,20860840,45,769824,726744,1702660
1781979237743996526,77787,58584,709724,20860840,45,769824,710296,1687716
1781979238786171815,77939,58694,709724,20860840,45,769824,710304,1688908
1781979239833442359,78083,58808,709724,20860840,45,769824,710304,1690276
1781979240891144319,78226,58920,693424,20860840,45,769824,693860,1662944
1781979241932697727,78372,59037,693424,20860840,44,769824,693800,1664296
1781979242973992320,78522,59148,693424,20860840,44,769824,693812,1665836
178197924415681972,78667,59263,693424,20860840,44,769824,693812,1667032
178197924557595322,78811,59380,685220,20860840,44,769824,685596,1659880
1781979246104314074,78953,59493,685220,20860840,44,769824,685600,1660904
1781979247168484585,79091,59612,685220,20860840,45,769824,685664,1662292
1781979248219988181,79240,59728,677084,20860840,45,769824,677440,1656044
