Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
14:38:37,1000,652007,-,378.00,86.00,0.00,0.00,464.00,0,0.00,0.00,"java"
14:38:37,1000,-,652007,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
14:38:37,1000,-,652010,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
14:38:37,1000,-,652011,0.00,0.00,0.00,87.00,0.00,4,6.00,4.00,"|__GC Thread#0"
14:38:37,1000,-,652012,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
14:38:37,1000,-,652013,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__G1 Conc#0"
14:38:37,1000,-,652014,0.00,0.00,0.00,0.00,0.00,4,21.00,0.00,"|__G1 Refi..ontrol"
14:38:37,1000,-,652015,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Refi..kers#0"
14:38:37,1000,-,652016,0.00,0.00,0.00,1.00,0.00,4,21.00,0.00,"|__G1 Service"
14:38:37,1000,-,652020,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__VM Peri..Thread"
14:38:37,1000,-,652021,0.00,0.00,0.00,1.00,0.00,4,16.00,18.00,"|__VM Thread"
14:38:37,1000,-,652024,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__Referen..andler"
14:38:37,1000,-,652025,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Finalizer"
14:38:37,1000,-,652026,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
14:38:37,1000,-,652027,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__Service Thread"
14:38:37,1000,-,652028,0.00,0.00,0.00,0.00,0.00,0,4.00,0.00,"|__Monitor..Thread"
14:38:37,1000,-,652029,62.00,0.00,0.00,35.00,62.00,2,32.00,385.00,"|__C2 Comp..hread0"
14:38:37,1000,-,652030,8.00,0.00,0.00,9.00,8.00,0,49.00,54.00,"|__C1 Comp..hread0"
14:38:37,1000,-,652031,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Notific..Thread"
14:38:37,1000,-,652032,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Common-Cleaner"
14:38:37,1000,-,652033,0.00,0.00,0.00,0.00,0.00,4,7.00,0.00,"|__GC Thread#1"
14:38:37,1000,-,652035,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Referen..per #1"
14:38:37,1000,-,652036,0.00,0.00,0.00,0.00,0.00,4,11.00,0.00,"|__GC Thread#2"
14:38:37,1000,-,652078,0.00,0.00,0.00,0.00,0.00,0,9.00,0.00,"|__GC Thread#3"
14:38:37,1000,-,652079,0.00,0.00,0.00,0.00,0.00,4,9.00,1.00,"|__GC Thread#4"
14:38:37,1000,-,652080,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__executo..read-1"
14:38:37,1000,-,652081,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Innocuo..read-1"
