Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
20:12:23,1000,-,1400933,0.00,0.00,0.00,0.00,0.00,1,28.00,3.00,"|__GC Thread#0"
20:12:23,1000,-,1400934,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__G1 Main Marker"
20:12:23,1000,-,1400935,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
20:12:23,1000,-,1400936,0.00,0.00,0.00,1.00,0.00,3,28.00,1.00,"|__G1 Refi..ontrol"
20:12:23,1000,-,1400937,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
20:12:23,1000,-,1400938,0.00,0.00,0.00,1.00,0.00,0,28.00,2.00,"|__G1 Service"
20:12:23,1000,-,1400941,0.00,0.00,0.00,0.00,0.00,4,1.00,1.00,"|__VM Peri..Thread"
20:12:23,1000,-,1400944,0.00,0.00,0.00,0.00,0.00,0,37.00,17.00,"|__VM Thread"
20:12:23,1000,-,1400945,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Referen..andler"
20:12:23,1000,-,1400946,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Finalizer"
20:12:23,1000,-,1400947,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
20:12:23,1000,-,1400948,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__Service Thread"
20:12:23,1000,-,1400949,0.00,0.00,0.00,0.00,0.00,1,4.00,0.00,"|__Monitor..Thread"
20:12:23,1000,-,1400950,4.00,0.00,0.00,2.00,4.00,2,2.00,62.00,"|__C2 Comp..hread0"
20:12:23,1000,-,1400951,0.00,0.00,0.00,0.00,0.00,0,2.00,0.00,"|__C1 Comp..hread0"
20:12:23,1000,-,1400952,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Notific..Thread"
20:12:23,1000,-,1400953,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Common-Cleaner"
20:12:23,1000,-,1400955,1.00,0.00,0.00,0.00,1.00,0,29.00,1.00,"|__GC Thread#1"
20:12:23,1000,-,1400956,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Cleaner-0"
20:12:23,1000,-,1400963,1.00,0.00,0.00,0.00,1.00,0,30.00,5.00,"|__GC Thread#2"
20:12:23,1000,-,1400978,1.00,0.00,0.00,1.00,1.00,2,31.00,3.00,"|__GC Thread#3"
20:12:23,1000,-,1400980,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Postgre..leaner"
20:12:23,1000,-,1400981,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__exeris-..keeper"
20:12:23,1000,-,1400984,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Virtual..locker"
20:12:23,1000,-,1400985,36.00,28.00,0.00,33.00,64.00,4,214.00,3207.00,"|__ForkJoi..rker-1"
20:12:23,1000,-,1400986,30.00,22.00,0.00,45.00,52.00,2,231.00,3017.00,"|__ForkJoi..rker-2"
20:12:23,1000,-,1400987,34.00,24.00,0.00,40.00,58.00,0,201.00,6096.00,"|__ForkJoi..rker-3"
20:12:23,1000,-,1400988,3.00,3.00,0.00,19.00,6.00,3,11316.00,5.00,"|__exeris/..mitter"
20:12:23,1000,-,1400989,2.00,3.00,0.00,12.00,5.00,2,1964.00,30.00,"|__carrier..ctor/0"
20:12:23,1000,-,1400990,3.00,1.00,0.00,8.00,4.00,0,2187.00,27.00,"|__carrier..ctor/1"
20:12:23,1000,-,1400991,2.00,2.00,0.00,8.00,4.00,0,2053.00,34.00,"|__carrier..ctor/2"
20:12:23,1000,-,1400992,3.00,2.00,0.00,10.00,5.00,2,2155.00,31.00,"|__carrier..ctor/3"
20:12:23,1000,-,1400993,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__carrier..ceptor"
20:12:23,1000,-,1401014,1.00,0.00,0.00,29.00,1.00,1,29.00,2.00,"|__GC Thread#4"
20:12:23,1000,-,1401034,1.00,1.00,0.00,4.00,2.00,0,1540.00,5.00,"|__MasterPoller"
20:12:23,1000,-,1401035,36.00,23.00,0.00,39.00,59.00,3,228.00,1731.00,"|__ForkJoi..rker-4"
20:12:23,1000,-,1401036,36.00,32.00,0.00,31.00,68.00,1,221.00,4021.00,"|__ForkJoi..rker-5"
20:12:23,1000,-,1401037,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__ForkJoi..eduler"
20:12:23,1000,-,1401071,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Attach Listener"
20:12:23,1000,-,1401072,0.00,0.00,0.00,0.00,0.00,0,5.00,3.00,"|__JFR Rec..Thread"
20:12:23,1000,-,1401074,0.00,0.00,0.00,0.00,0.00,0,3.00,0.00,"|__JFR Per.. Tasks"
20:12:23,1000,-,1401101,0.00,0.00,0.00,2.00,0.00,0,457.00,2.00,"|__JFR Sam..Thread"
20:12:24,1000,1400928,-,195.00,147.00,0.00,0.00,342.00,2,0.00,0.00,"java"
20:12:24,1000,-,1400928,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
20:12:24,1000,-,1400931,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__java"
20:12:24,1000,-,1400933,1.00,0.00,0.00,1.00,1.00,4,23.00,1.00,"|__GC Thread#0"
20:12:24,1000,-,1400934,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__G1 Main Marker"
20:12:24,1000,-,1400935,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
20:12:24,1000,-,1400936,0.00,0.00,0.00,0.00,0.00,1,29.00,0.00,"|__G1 Refi..ontrol"
20:12:24,1000,-,1400937,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
20:12:24,1000,-,1400938,0.00,0.00,0.00,0.00,0.00,1,27.00,0.00,"|__G1 Service"
20:12:24,1000,-,1400941,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__VM Peri..Thread"
20:12:24,1000,-,1400944,0.00,0.00,0.00,1.00,0.00,1,31.00,22.00,"|__VM Thread"
20:12:24,1000,-,1400945,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Referen..andler"
20:12:24,1000,-,1400946,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Finalizer"
20:12:24,1000,-,1400947,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
20:12:24,1000,-,1400948,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__Service Thread"
20:12:24,1000,-,1400949,0.00,0.00,0.00,0.00,0.00,1,4.00,0.00,"|__Monitor..Thread"
20:12:24,1000,-,1400950,0.00,0.00,0.00,0.00,0.00,2,2.00,0.00,"|__C2 Comp..hread0"
20:12:24,1000,-,1400951,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__C1 Comp..hread0"
20:12:24,1000,-,1400952,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Notific..Thread"
20:12:24,1000,-,1400953,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Common-Cleaner"
20:12:24,1000,-,1400955,0.00,0.00,0.00,1.00,0.00,1,24.00,3.00,"|__GC Thread#1"
20:12:24,1000,-,1400956,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Cleaner-0"
20:12:24,1000,-,1400963,0.00,0.00,0.00,0.00,0.00,2,21.00,4.00,"|__GC Thread#2"
20:12:24,1000,-,1400978,0.00,0.00,0.00,0.00,0.00,1,17.00,5.00,"|__GC Thread#3"
20:12:24,1000,-,1400980,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Postgre..leaner"
20:12:24,1000,-,1400981,0.00,0.00,0.00,0.00,0.00,0,10.00,0.00,"|__exeris-..keeper"
20:12:24,1000,-,1400984,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__Virtual..locker"
20:12:24,1000,-,1400985,30.00,23.00,0.00,41.00,53.00,4,923.00,1517.00,"|__ForkJoi..rker-1"
20:12:24,1000,-,1400986,42.00,30.00,0.00,21.00,72.00,3,901.00,5033.00,"|__ForkJoi..rker-2"
20:12:24,1000,-,1400987,41.00,30.00,0.00,24.00,71.00,0,721.00,5611.00,"|__ForkJoi..rker-3"
20:12:24,1000,-,1400988,3.00,3.00,0.00,19.00,6.00,0,11071.00,5.00,"|__exeris/..mitter"
20:12:24,1000,-,1400989,3.00,1.00,0.00,14.00,4.00,2,1952.00,22.00,"|__carrier..ctor/0"
20:12:24,1000,-,1400990,3.00,2.00,0.00,8.00,5.00,1,2164.00,74.00,"|__carrier..ctor/1"
20:12:24,1000,-,1400991,3.00,1.00,0.00,8.00,4.00,1,2112.00,57.00,"|__carrier..ctor/2"
20:12:24,1000,-,1400992,3.00,2.00,0.00,13.00,5.00,2,2019.00,29.00,"|__carrier..ctor/3"
20:12:24,1000,-,1400993,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__carrier..ceptor"
20:12:24,1000,-,1401014,0.00,0.00,0.00,1.00,0.00,4,17.00,4.00,"|__GC Thread#4"
20:12:24,1000,-,1401034,0.00,2.00,0.00,16.00,2.00,1,5179.00,14.00,"|__MasterPoller"
20:12:24,1000,-,1401035,27.00,21.00,0.00,47.00,48.00,4,855.00,1592.00,"|__ForkJoi..rker-4"
20:12:24,1000,-,1401036,36.00,31.00,0.00,26.00,67.00,1,950.00,6353.00,"|__ForkJoi..rker-5"
20:12:24,1000,-,1401037,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__ForkJoi..eduler"
20:12:24,1000,-,1401071,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Attach Listener"
20:12:24,1000,-,1401072,0.00,0.00,0.00,1.00,0.00,3,8.00,11.00,"|__JFR Rec..Thread"
20:12:24,1000,-,1401074,0.00,1.00,0.00,1.00,1.00,3,7.00,1.00,"|__JFR Per.. Tasks"
20:12:24,1000,-,1401101,1.00,0.00,0.00,2.00,1.00,3,407.00,7.00,"|__JFR Sam..Thread"
20:12:25,1000,1400928,-,190.00,148.00,0.00,0.00,338.00,2,0.00,0.00,"java"
20:12:25,1000,-,1400928,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
20:12:25,1000,-,1400931,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__java"
20:12:25,1000,-,1400933,0.00,0.00,0.00,28.00,0.00,3,25.00,1.00,"|__GC Thread#0"
20:12:25,1000,-,1400934,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__G1 Main Marker"
20:12:25,1000,-,1400935,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
20:12:25,1000,-,1400936,0.00,0.00,0.00,0.00,0.00,1,26.00,0.00,"|__G1 Refi..ontrol"
20:12:25,1000,-,1400937,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
20:12:25,1000,-,1400938,0.00,0.00,0.00,1.00,0.00,2,27.00,0.00,"|__G1 Service"
20:12:25,1000,-,1400941,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__VM Peri..Thread"
20:12:25,1000,-,1400944,0.00,0.00,0.00,0.00,0.00,2,31.00,23.00,"|__VM Thread"
20:12:25,1000,-,1400945,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Referen..andler"
