epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781981625945444616,55550,44917,748048,20860840,45,788104,748672,2172144
178198162711743366,55820,45045,749200,20860840,46,788104,749512,2163864
1781981628175024409,56045,45224,749200,20860840,45,788104,749512,2165576
1781981629362472288,56269,45405,749200,20860840,45,788104,749528,2167948
1781981630431855772,56441,45545,749200,20860840,45,788104,749540,2169744
1781981631508753573,56606,45673,749200,20860840,44,788104,749488,2172152
1781981632705173492,56805,45835,749200,20860840,44,788104,749488,2174776
1781981633828116861,57012,46003,749200,20860840,44,788104,749536,2164804
1781981634886790747,57213,46163,749200,20860840,44,788104,749536,2166976
1781981635983799507,57423,46327,749200,20860840,44,788104,749540,2168828
1781981637157993176,57622,46501,749200,20860840,44,788104,749540,2171828
1781981638245594612,57832,46669,749200,20860840,44,788104,749544,2174268
1781981639403954192,58037,46829,749200,20860840,44,788104,749548,2163888
1781981640597655934,58271,47017,749200,20860840,44,788104,749552,2166576
1781981641658834459,58464,47177,749200,20860840,44,788104,749552,2168644
1781981642766767387,58667,47342,749328,20860840,44,788104,749556,2171560
17819816449914307,58885,47515,749328,20860840,44,788104,749560,2173380
1781981645111919621,59101,47696,749328,20860840,44,788104,749568,2163392
1781981646246486333,59328,47871,749328,20860840,44,788104,749576,2166600
1781981647382388931,59534,48040,749328,20860840,44,788104,749588,2168684
1781981648460684042,59738,48200,749328,20860840,44,788104,749592,2170004
1781981649517731069,59931,48359,749328,20860840,44,788104,749592,2172404
1781981650624957958,60128,48530,749328,20860840,44,788104,749592,2175144
1781981651797953188,60360,48716,749328,20860840,44,788104,749604,2164876
1781981652893740045,60548,48873,749328,20860840,44,788104,749604,2167740
178198165462199833,60765,49056,749328,20860840,44,788104,749604,2170176
1781981655240701840,60980,49235,749328,20860840,44,788104,749604,2172588
1781981656388164934,61195,49409,749328,20860840,46,788104,749844,2174488
1781981657458306924,61392,49570,749328,20860840,46,788104,749852,2164268
1781981658620157695,61593,49744,749328,20860840,46,788104,749852,2166568
1781981659799707239,61807,49921,749328,20860840,46,788104,749852,2171084
17819816611319198,62019,50106,749968,20860840,46,788104,750460,2173172
1781981662100080402,62208,50270,749968,20860840,45,788104,750396,2174636
1781981663192972993,62413,50439,749968,20860840,45,788104,750404,2165348
1781981664288783905,62619,50602,749968,20860840,45,788104,750408,2167092
1781981665386935089,62819,50761,749968,20860840,45,788104,750408,2169652
1781981666474065435,63022,50917,749968,20860840,44,788104,750416,2171496
1781981667567591078,63225,51076,749968,20860840,44,788104,750420,2174120
1781981668732347267,63435,51243,749968,20860840,44,788104,750428,2176076
1781981669802857676,63635,51409,749968,20860840,44,788104,750428,2166164
1781981670938799797,63823,51574,749968,20860840,44,788104,750436,2169280
178198167221662020,64028,51747,749968,20860840,44,788104,750436,2170652
1781981673236385512,64256,51932,749968,20860840,44,788104,750440,2173968
1781981674307000987,64460,52097,749968,20860840,44,788104,750448,2176076
1781981675523259147,64688,52288,749968,20860840,44,788104,750472,2166688
1781981676585010022,64889,52435,749968,20860840,44,788104,750488,2167900
1781981677764851742,65103,52607,749968,20860840,44,788104,750488,2170900
1781981678940101524,65324,52785,749968,20860840,44,788104,750496,2173996
178198168084748536,65535,52957,749968,20860840,44,788104,750504,2176452
1781981681189261415,65738,53130,749968,20860840,44,788104,750504,2164896
1781981682254051507,65935,53293,749968,20860840,44,788104,750504,2166568
1781981683369776681,66141,53454,749968,20860840,44,788104,750508,2169204
1781981684467538628,66341,53629,749968,20860840,44,788104,750512,2171212
1781981685567575074,66543,53797,749968,20860840,44,788104,750516,2173852
1781981686704752203,66755,53968,749968,20860840,44,788104,750520,2163040
1781981687789635060,66957,54131,749968,20860840,44,788104,750528,2165912
1781981688961645801,67169,54300,749968,20860840,44,788104,750532,2168352
178198169019758900,67368,54461,749968,20860840,44,788104,750536,2170904
178198169187962379,67572,54617,749968,20860840,44,788104,750548,2172376
1781981692248239571,67781,54788,749968,20860840,44,788104,750552,2175116
1781981693365046536,67971,54933,749968,20860840,44,788104,750552,2165420
1781981694632920709,68172,55096,749968,20860840,44,788104,750556,2167304
1781981695771978261,68387,55265,750224,20860840,44,788104,750564,2169900
1781981696954116681,68602,55437,750224,20860840,44,788104,750572,2172644
1781981698198829046,68832,55624,750224,20860840,44,788104,750572,2174908
1781981699300361176,69030,55791,750224,20860840,44,788104,750572,2164144
1781981700507625214,69221,55940,750224,20860840,44,788104,750576,2167208
1781981701564744155,69378,56072,750224,20860840,44,788104,750580,2168676
1781981702657276253,69573,56227,750352,20860840,44,788104,750584,2170904
1781981703749392032,69778,56386,750352,20860840,44,788104,750588,2173044
1781981704976795903,70006,56572,750352,20860840,44,788104,750592,2175588
1781981706207387669,70228,56756,750352,20860840,44,788104,750604,2166952
1781981707374571493,70450,56931,750352,20860840,44,788104,750612,2168396
1781981708445513237,70654,57090,750352,20860840,44,788104,750612,2170336
1781981709518057946,70855,57243,750352,20860840,44,788104,750616,2172668
1781981710621216294,71062,57406,750352,20860840,44,788104,750620,2174932
1781981711777621743,71285,57571,750352,20860840,44,788104,750636,2164856
1781981712859571100,71470,57729,750352,20860840,44,788104,750636,2168184
1781981713957867095,71676,57901,750352,20860840,44,788104,750644,2170464
1781981715187905567,71908,58089,750352,20860840,44,788104,750652,2172752
1781981716326429953,72102,58236,750352,20860840,44,788104,750876,2172732
1781981717374210129,72241,58354,750480,20860840,45,788104,750964,2173896
1781981718420343058,72383,58466,750480,20860840,45,788104,750976,2162696
1781981719463968072,72524,58579,750480,20860840,45,788104,750980,2165088
1781981720507382212,72662,58695,742364,20860840,45,788104,742756,2157716
1781981721551341851,72800,58810,742364,20860840,45,788104,742796,2158604
1781981722595378033,72937,58927,742364,20860840,45,788104,742796,2160016
1781981723638280517,73077,59040,725988,20860840,45,788104,726352,2144576
1781981724681353349,73214,59156,725988,20860840,45,788104,726356,2146544
1781981725724368003,73356,59269,725988,20860840,45,788104,726360,2147300
1781981726767221075,73490,59387,726116,20860840,45,788104,726364,2148788
1781981727811112166,73632,59500,709828,20860840,45,788104,709936,2121900
1781981728855193773,73769,59616,709828,20860840,45,788104,709936,2122760
1781981729895626142,73904,59734,709828,20860840,45,788104,709936,2124180
1781981730938467199,74046,59845,693452,20860840,44,788104,693432,2109184
1781981731981354936,74175,59968,693452,20860840,44,788104,693436,2110112
178198173323437018,74317,60080,693452,20860840,45,788104,693500,2111860
178198173467361711,74458,60193,685264,20860840,45,788104,685280,2104832
1781981735110129163,74594,60310,685264,20860840,45,788104,685288,2105752
1781981736152665213,74729,60429,685264,20860840,45,788104,685292,2107348
1781981737195643228,74863,60547,677072,20860840,45,788104,677068,2100960
1781981738237298402,75005,60661,677072,20860840,44,788104,677012,2089336
1781981739279442199,75145,60774,677072,20860840,44,788104,677012,2090984
1781981740321364131,75283,60889,677072,20860840,44,788104,677012,2092268
1781981741365052143,75421,61004,668872,20860840,44,788104,668796,2084988
1781981742407721472,75560,61119,668872,20860840,44,788104,668800,2086604
1781981743452203507,75696,61233,668872,20860840,45,788104,668868,2087924
1781981744493796184,75837,61345,660652,20860840,45,788104,660652,2081080
1781981745535424788,75975,61460,660652,20860840,45,788104,660656,2082180
1781981746577370705,76114,61572,660652,20860840,45,788104,660656,2083732
1781981747618476533,76249,61690,660652,20860840,44,788104,660608,2072060
1781981748666774196,76396,61798,660652,20860840,44,788104,660624,2073752
1781981749708867609,76533,61914,660652,20860840,44,788104,660624,2074884
1781981750750076379,76670,62030,660652,20860840,44,788104,660624,2076852
1781981751793077417,76802,62150,660652,20860840,44,788104,660632,2077984
1781981752835719455,76933,62268,660652,20860840,44,788104,660640,2079232
1781981753877714273,77066,62385,660652,20860840,44,788104,660644,2080660
1781981754919389775,77201,62501,660652,20860840,44,788104,660644,2082124
1781981755960790073,77335,62617,660652,20860840,44,788104,660644,2082768
