epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785428001489,2.55,2137.1,63508.5,88.8,94,370,2201.6,127
1785428004516,10.60,2137.1,63508.5,88.9,94.1,370,2201.6,128
1785428007521,16.06,2137.1,63508.5,89.1,94.3,370,2211.8,128
1785428010527,18.49,2137.1,63508.5,89.3,94.6,370,2211.8,128
1785428013533,17.64,2137.1,63508.5,89.5,94.8,370,2211.8,127
1785428016544,18.54,2137.1,63508.5,89.7,95,370,2211.8,127
1785428019544,17.08,2137.1,63508.5,89.9,95.2,370,2222.1,127
1785428022552,16.52,2137.1,63508.5,90.1,95.5,370,2222.1,127
1785428025557,19.74,2137.1,63508.5,90.3,95.7,370,2222.1,127
1785428028562,21.17,2137.1,63508.5,90.5,95.9,370,2222.1,127
1785428031568,18.41,2137.1,63508.5,90.7,96.1,370,2222.1,127
1785428034574,19.50,2137.1,63508.5,90.9,96.4,370,2232.3,127
1785428037580,21.30,2137.1,63508.5,91.1,96.6,370,2232.3,127
1785428040587,23.79,2137.1,63508.5,91.3,96.8,370,2232.3,127
1785428043593,19.84,2137.1,63508.5,91.5,97.1,370,2232.3,127
1785428046600,16.38,2137.1,63508.5,91.7,97.3,370,2242.6,127
1785428049604,19.75,2137.1,63508.5,91.9,97.5,370,2242.6,127
1785428052609,18.77,2137.1,63508.5,92.1,97.8,370,2242.6,127
1785428055616,20.22,2137.1,63508.5,92.3,98,370,2242.6,127
1785428058621,21.19,2137.1,63508.5,92.5,98.2,370,2242.6,127
1785428061627,18.57,2137.1,63508.5,92.7,98.5,370,2252.8,127
1785428064633,21.52,2137.1,63508.5,92.9,98.7,370,2252.8,127
1785428067639,25.65,2138.1,63508.5,93.2,98.9,370,2252.8,127
1785428070645,25.94,2137.1,63508.5,93.3,99.2,370,2252.8,127
1785428073652,20.74,2138.1,63508.5,93.5,99.4,370,2263.0,127
1785428076657,21.47,2138.1,63508.5,93.7,99.6,370,2263.0,127
1785428079662,25.06,2138.1,63508.5,94,99.8,370,2263.0,127
1785428082669,25.85,2138.1,63508.5,94.1,100,370,2263.0,127
1785428085674,25.11,2138.1,63508.5,94.4,100,370,2263.0,127
1785428088681,24.78,2138.1,63508.5,94.6,101,370,2273.3,127
1785428091686,27.25,2138.1,63508.5,94.8,101,370,2273.3,127
1785428094692,29.04,2138.1,63508.5,95,101,370,2273.3,127
1785428097698,27.59,2138.1,63508.5,95.2,101,370,2273.3,127
1785428100704,33.88,2138.1,63508.5,95.4,101,370,2273.3,128
1785428103712,27.64,2138.1,63508.5,95.6,102,370,2283.5,128
1785428106718,27.51,2138.1,63508.5,95.8,102,370,2283.5,128
1785428109724,27.59,2138.1,63508.5,96,102,370,2283.5,128
1785428112730,28.34,2138.1,63508.5,96.2,102,370,2283.5,128
1785428115736,28.73,2138.1,63508.5,96.4,103,370,2293.8,128
1785428118741,27.57,2138.1,63508.5,96.6,103,370,2293.8,128
1785428121747,31.64,2138.1,63508.5,96.8,103,370,2293.8,128
1785428124753,37.76,2138.1,63508.5,97,103,370,2293.8,128
1785428127759,33.89,2138.1,63508.5,97.2,104,370,2293.8,128
