epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781966560835833253,99562,35051,3685232,21284832,51,4057692,3687416,4882000
1781966561925760737,99987,35135,3692656,21284832,51,4057692,3693128,4892172
1781966563136472949,100461,35256,3647688,21284832,51,4057692,3648084,4852788
1781966564285241805,100921,35358,3666248,21284832,51,4057692,3666740,4868024
1781966565430443628,101380,35458,3667272,21284832,51,4057692,3667852,4869168
1781966566690553665,101815,35604,3668552,21284832,51,4057692,3668800,4871428
178196656864454237,102268,35768,3668552,21284832,50,4057692,3668832,4871740
1781966569276698701,102654,35907,3668552,21284832,50,4057692,3668852,4872100
1781966570792313424,103149,36086,3668808,21284832,50,4057692,3669064,4873916
178196657210596517,103558,36236,3668936,21284832,50,4057692,3669164,4873944
1781966573433913338,104018,36413,3668936,21284832,50,4057692,3669172,4875124
1781966575125513242,104562,36609,3668936,21284832,50,4057692,3669188,4877120
1781966576489279515,105012,36774,3668936,21284832,50,4057692,3669212,4878584
1781966577848607720,105456,36941,3668936,21284832,50,4057692,3669212,4878408
178196657915725567,105836,37081,3668936,21284832,50,4057692,3669244,4879604
1781966580521165766,106225,37227,3668936,21284832,50,4057692,3669256,4880112
1781966581728855353,106724,37405,3668936,21284832,50,4057692,3669288,4880600
1781966582863492434,107050,37523,3668936,21284832,50,4057692,3669288,4882380
1781966583994826205,107372,37636,3668936,21284832,50,4057692,3669324,4883428
178196658636299415,108036,37879,3668936,21284832,50,4057692,3669344,4884776
1781966587988708603,108677,38111,3668936,21284832,50,4057692,3669356,4885776
1781966589542683504,109132,38277,3668936,21284832,50,4057692,3669384,4887040
1781966590910755800,109506,38411,3668936,21284832,50,4057692,3669388,4888148
178196659243319288,109820,38532,3668936,21284832,50,4057692,3669404,4888256
1781966593333798878,110246,38689,3668936,21284832,50,4057692,3669416,4888964
1781966594799680641,110739,38869,3668936,21284832,50,4057692,3669420,4890788
1781966596218302142,111196,39038,3668936,21284832,50,4057692,3669440,4892072
1781966597890991345,111756,39226,3668936,21284832,50,4057692,3669456,4892700
1781966599307269810,112221,39396,3668936,21284832,50,4057692,3669484,4893292
1781966601260202786,112852,39632,3668936,21284832,50,4057692,3669496,4895272
1781966602495803645,113265,39780,3668936,21284832,50,4057692,3669516,4896552
1781966603878456565,113720,39948,3668936,21284832,50,4057692,3669516,4897504
1781966605248369978,114153,40114,3668936,21284832,50,4057692,3669548,4897576
1781966606631798948,114573,40264,3669064,21284832,50,4057692,3669604,4898700
1781966607804646262,114970,40419,3669064,21284832,50,4057692,3669604,4899456
178196660933833751,115373,40564,3669064,21284832,50,4057692,3669604,4901588
1781966610205524083,115750,40698,3669064,21284832,50,4057692,3669624,4901820
1781966611632153496,116224,40884,3669064,21284832,50,4057692,3669628,4902828
1781966612792283064,116598,41022,3669320,21284832,50,4057692,3669664,4903748
1781966614621021560,117171,41229,3669320,21284832,50,4057692,3669684,4905112
1781966616280281854,117738,41443,3669320,21284832,50,4057692,3669700,4907400
178196661815294724,118316,41660,3669320,21284832,50,4057692,3669716,4908168
1781966619676234505,118841,41860,3669320,21284832,50,4057692,3669716,4908772
1781966620823736617,119228,42000,3669576,21284832,50,4057692,3669756,4910876
178196662246155052,119616,42146,3669576,21284832,50,4057692,3669756,4910464
1781966623606775492,120132,42334,3669576,21284832,50,4057692,3669772,4911376
1781966624770222897,120494,42471,3669576,21284832,50,4057692,3669800,4912340
1781966626128085653,120926,42629,3669576,21284832,50,4057692,3669800,4913628
1781966627332087108,121327,42777,3669576,21284832,50,4057692,3669800,4914588
1781966628769838495,121786,42943,3669576,21284832,50,4057692,3669816,4916024
1781966630187477305,122215,43098,3669576,21284832,50,4057692,3669816,4916712
1781966631367773672,122646,43263,3669576,21284832,50,4057692,3669816,4918016
1781966632649232757,123069,43419,3669576,21284832,50,4057692,3669816,4918836
1781966634483738966,123668,43641,3669576,21284832,50,4057692,3669816,4919728
1781966635711851257,124067,43789,3669576,21284832,50,4057692,3669816,4921132
1781966636874171076,124439,43926,3669576,21284832,50,4057692,3669816,4922156
1781966638318152690,124920,44095,3669576,21284832,51,4057692,3669864,4922532
1781966639709434308,125326,44248,3669576,21284832,51,4057692,3669900,4923616
1781966640984242109,125795,44420,3669576,21284832,51,4057692,3669908,4925348
1781966642251180472,126175,44565,3669576,21284832,51,4057692,3669912,4926048
1781966643959252660,126766,44784,3669576,21284832,51,4057692,3669916,4927288
1781966645368685762,127156,44923,3669576,21284832,51,4057692,3669916,4928104
1781966646637880799,127640,45106,3669576,21284832,51,4057692,3669924,4928232
1781966647863842002,128035,45248,3669576,21284832,50,4057692,3669932,4929796
1781966649363873991,128519,45428,3669576,21284832,50,4057692,3669932,4930952
1781966650687581700,128953,45587,3669576,21284832,50,4057692,3669932,4932172
178196665272680650,129404,45746,3669576,21284832,50,4057692,3669936,4932216
1781966653412605741,129768,45883,3669576,21284832,50,4057692,3669936,4934996
1781966654528323424,130094,46009,3669576,21284832,50,4057692,3669948,4934352
1781966655715840008,130481,46151,3669576,21284832,50,4057692,3669956,4935100
1781966656962486447,130882,46301,3669576,21284832,50,4057692,3669956,4935456
178196665897996841,131258,46434,3669576,21284832,50,4057692,3669960,4936948
1781966659599478517,131722,46604,3669576,21284832,50,4057692,3669968,4937756
1781966660854942747,132062,46732,3669576,21284832,50,4057692,3669968,4938460
1781966662207866157,132436,46873,3669576,21284832,50,4057692,3669968,4939464
1781966663658670335,132856,47027,3669576,21284832,50,4057692,3669968,4941220
178196666557806003,133274,47177,3669576,21284832,50,4057692,3669968,4940860
1781966666295102248,133685,47319,3669576,21284832,50,4057692,3669972,4942080
1781966667432345959,134056,47452,3669576,21284832,50,4057692,3669988,4943292
1781966668770634083,134494,47615,3669576,21284832,50,4057692,3669992,4943880
1781966670125811112,134896,47765,3669576,21284832,50,4057692,3670012,4944916
1781966671240733851,135185,47878,3669576,21284832,50,4057692,3670024,4944636
1781966672685258850,135507,48008,3669576,21284832,50,4057692,3670024,4945904
1781966673961947304,135936,48165,3669576,21284832,50,4057692,3670024,4947380
1781966675139744293,136327,48302,3669576,21284832,50,4057692,3670032,4947596
1781966676366775233,136703,48449,3669576,21284832,50,4057692,3670032,4949256
1781966677535782274,137093,48595,3669576,21284832,50,4057692,3670032,4949508
1781966678929189231,137550,48762,3669576,21284832,50,4057692,3670032,4950020
1781966680245007475,137911,48895,3620296,21284832,50,4057692,3620692,4902084
1781966681543039545,138265,49027,3620296,21284832,50,4057692,3620700,4902092
1781966682830112566,138635,49170,3620296,21284832,50,4057692,3620700,4903036
1781966683969333831,138950,49289,3620296,21284832,50,4057692,3620708,4904288
1781966685732607508,139536,49493,3620296,21284832,50,4057692,3620708,4905788
17819666875758013,139946,49642,3620296,21284832,50,4057692,3620708,4906692
1781966688456005020,140424,49815,3620296,21284832,50,4057692,3620708,4907304
1781966689745560978,140778,49941,3620296,21284832,50,4057692,3620720,4907632
1781966690867733579,141094,50056,3620296,21284832,50,4057692,3620728,4908564
178196669234690159,141451,50187,3620296,21284832,50,4057692,3620728,4908684
1781966693261778086,141796,50305,3620296,21284832,50,4057692,3620728,4909496
1781966694482207767,142162,50439,3620296,21284832,50,4057692,3620728,4910252
1781966695601324028,142533,50576,3622472,21284832,50,4057692,3623040,4912928
1781966696836898337,142924,50716,3622472,21284832,50,4057692,3623040,4913440
1781966698311727089,143409,50884,3622472,21284832,50,4057692,3623040,4914704
1781966699529499837,143780,51018,3622472,21284832,50,4057692,3623040,4913652
1781966700786411270,144128,51146,3622472,21284832,50,4057692,3623040,4914700
1781966701956901411,144473,51274,3622472,21284832,50,4057692,3623040,4915292
1781966703472273532,144953,51450,3622472,21284832,50,4057692,3623040,4916264
1781966704861959690,145336,51594,3622472,21284832,50,4057692,3623040,4916552
1781966706210422419,145783,51752,3622472,21284832,50,4057692,3623040,4916984
1781966707591661398,146233,51913,3622472,21284832,50,4057692,3623040,4917116
1781966709206761187,146765,52106,3622472,21284832,50,4057692,3623040,4919188
1781966710377183331,147116,52234,3622472,21284832,50,4057692,3623040,4918216
1781966711541098119,147431,52355,3622600,21284832,50,4057692,3623052,4918960
