16:06:24,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
16:06:25,4,47.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,47.00
16:06:25,5,48.98,0.00,7.14,0.00,0.00,1.02,0.00,0.00,0.00,42.86
16:06:25,6,44.55,0.00,5.94,0.00,0.00,1.98,0.00,0.00,0.00,47.52
16:06:25,7,44.55,0.00,4.95,0.00,0.00,0.99,0.00,0.00,0.00,49.50
16:06:25,12,46.94,0.00,6.12,0.00,0.00,1.02,0.00,0.00,0.00,45.92
16:06:25,13,49.50,0.00,7.92,0.00,0.00,1.98,0.00,0.00,0.00,40.59
16:06:25,14,44.55,0.00,4.95,0.00,0.00,0.99,0.00,0.00,0.00,49.50
16:06:25,15,43.43,0.00,6.06,0.00,0.00,1.01,0.00,0.00,0.00,49.49
16:06:26,4,84.85,0.00,11.11,0.00,0.00,4.04,0.00,0.00,0.00,0.00
16:06:26,5,86.00,0.00,11.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
16:06:26,6,87.88,0.00,9.09,0.00,0.00,3.03,0.00,0.00,0.00,0.00
16:06:26,7,87.00,0.00,11.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
16:06:26,12,87.00,0.00,10.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
16:06:26,13,85.86,0.00,11.11,0.00,0.00,3.03,0.00,0.00,0.00,0.00
16:06:26,14,86.14,0.00,9.90,0.00,0.00,2.97,0.00,0.00,0.00,0.99
16:06:26,15,87.13,0.00,8.91,0.00,0.00,2.97,0.00,0.00,0.00,0.99
16:06:27,4,88.00,0.00,8.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
16:06:27,5,87.13,0.00,8.91,0.00,0.00,2.97,0.00,0.00,0.00,0.99
16:06:27,6,88.00,0.00,8.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
16:06:27,7,87.00,0.00,9.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
16:06:27,12,87.00,0.00,9.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
16:06:27,13,86.87,0.00,8.08,0.00,0.00,4.04,0.00,0.00,0.00,1.01
16:06:27,14,87.88,0.00,8.08,0.00,0.00,3.03,0.00,0.00,0.00,1.01
16:06:27,15,88.00,0.00,8.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00
16:06:28,4,87.13,0.00,8.91,0.00,0.00,2.97,0.00,0.00,0.00,0.99
