
                                                                                                    Garbage Collections

Start    GC ID GC Name                                                                                                                                                           Heap Before GC Heap After GC Longest Pause
-------- ----- ----------------------------------------------------------------------------------------------------------------------------------------------------------------- -------------- ------------- -------------
10:35:57    71 G1New                                                                                                                                                                   793.0 MB       30.8 MB       5.42 ms
10:35:58    72 G1New                                                                                                                                                                   792.8 MB       30.1 MB       4.67 ms
10:35:59    73 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.80 ms
10:36:00    74 G1New                                                                                                                                                                   793.1 MB       30.0 MB       5.68 ms
10:36:00    75 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.16 ms
10:36:01    76 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.67 ms
10:36:02    77 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.24 ms
10:36:03    78 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.28 ms
10:36:04    79 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.71 ms
10:36:04    80 G1New                                                                                                                                                                   793.0 MB       30.0 MB       4.70 ms
10:36:05    81 G1New                                                                                                                                                                   793.0 MB       30.1 MB       5.68 ms
10:36:06    82 G1New                                                                                                                                                                   792.1 MB       30.0 MB       4.74 ms
10:36:07    83 G1New                                                                                                                                                                   793.0 MB       30.0 MB       4.75 ms
10:36:07    84 G1New                                                                                                                                                                   792.0 MB       30.3 MB       5.12 ms
10:36:08    85 G1New                                                                                                                                                                   792.3 MB       30.1 MB       5.21 ms
10:36:09    86 G1New                                                                                                                                                                   793.1 MB       30.1 MB       5.65 ms
10:36:10    87 G1New                                                                                                                                                                   793.1 MB       30.0 MB       5.37 ms
10:36:11    88 G1New                                                                                                                                                                   793.0 MB       30.1 MB       5.19 ms
10:36:11    89 G1New                                                                                                                                                                   793.1 MB       30.0 MB       5.13 ms
10:36:12    90 G1New                                                                                                                                                                   792.0 MB       30.0 MB       5.06 ms
10:36:13    91 G1New                                                                                                                                                                   792.0 MB       30.0 MB       4.97 ms
10:36:14    92 G1New                                                                                                                                                                   793.0 MB       29.8 MB       4.71 ms
10:36:15    93 G1New                                                                                                                                                                   791.8 MB       30.0 MB       5.01 ms
10:36:15    94 G1New                                                                                                                                                                   793.0 MB       30.0 MB       4.78 ms
10:36:16    95 G1New                                                                                                                                                                   793.0 MB       30.0 MB       4.73 ms
10:36:17    96 G1New                                                                                                                                                                   793.0 MB       30.0 MB       4.97 ms
10:36:18    97 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.67 ms
10:36:18    98 G1New                                                                                                                                                                   793.0 MB       30.0 MB       5.20 ms
