Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
19:53:13,1000,1352687,-,386.00,94.00,0.00,0.00,480.00,2,0.00,0.00,"java"
19:53:13,1000,-,1352687,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
19:53:13,1000,-,1352690,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
19:53:13,1000,-,1352691,0.00,0.00,0.00,0.00,0.00,0,12.00,3.00,"|__GC Thread#0"
19:53:13,1000,-,1352692,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
19:53:13,1000,-,1352694,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
19:53:13,1000,-,1352695,0.00,0.00,0.00,0.00,0.00,0,17.00,0.00,"|__G1 Refi..ontrol"
19:53:13,1000,-,1352696,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
19:53:13,1000,-,1352697,0.00,0.00,0.00,1.00,0.00,4,16.00,0.00,"|__G1 Service"
19:53:13,1000,-,1352700,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__VM Peri..Thread"
19:53:13,1000,-,1352703,0.00,0.00,0.00,0.00,0.00,0,19.00,10.00,"|__VM Thread"
19:53:13,1000,-,1352704,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__Referen..andler"
19:53:13,1000,-,1352705,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Finalizer"
19:53:13,1000,-,1352706,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
19:53:13,1000,-,1352707,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,"|__Service Thread"
19:53:13,1000,-,1352708,0.00,0.00,0.00,0.00,0.00,1,4.00,0.00,"|__Monitor..Thread"
19:53:13,1000,-,1352709,46.00,0.00,0.00,52.00,46.00,1,16.00,371.00,"|__C2 Comp..hread0"
19:53:13,1000,-,1352710,3.00,0.00,0.00,5.00,3.00,3,37.00,14.00,"|__C1 Comp..hread0"
19:53:13,1000,-,1352711,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Notific..Thread"
19:53:13,1000,-,1352712,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Common-Cleaner"
19:53:13,1000,-,1352713,0.00,0.00,0.00,1.00,0.00,0,10.00,4.00,"|__GC Thread#1"
19:53:13,1000,-,1352715,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Referen..per #1"
19:53:13,1000,-,1352716,1.00,0.00,0.00,0.00,1.00,4,10.00,1.00,"|__GC Thread#2"
19:53:13,1000,-,1352717,1.00,0.00,0.00,0.00,1.00,4,10.00,2.00,"|__GC Thread#3"
19:53:13,1000,-,1352718,0.00,0.00,0.00,0.00,0.00,1,6.00,2.00,"|__GC Thread#4"
19:53:13,1000,-,1352719,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__executo..read-1"
19:53:13,1000,-,1352720,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Innocuo..read-1"
19:53:13,1000,-,1352721,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__vertx-b..hecker"
19:53:13,1000,-,1352723,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__agroal-11"
19:53:13,1000,-,1352725,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Cleaner-0"
19:53:13,1000,-,1352730,9.00,3.00,0.00,19.00,12.00,3,1216.00,232.00,"|__vert.x-..read-0"
19:53:13,1000,-,1352731,14.00,5.00,0.00,21.00,19.00,1,2885.00,158.00,"|__vert.x-..read-1"
19:53:13,1000,-,1352732,11.00,5.00,0.00,17.00,16.00,4,1689.00,150.00,"|__vert.x-..read-2"
19:53:13,1000,-,1352733,11.00,5.00,0.00,26.00,16.00,0,1473.00,201.00,"|__vert.x-..read-3"
19:53:13,1000,-,1352734,9.00,6.00,0.00,19.00,15.00,0,1374.00,222.00,"|__vert.x-..read-4"
19:53:13,1000,-,1352735,0.00,0.00,0.00,1.00,0.00,2,4.00,7.00,"|__vert.x-..read-0"
19:53:13,1000,-,1352757,0.00,0.00,0.00,1.00,0.00,4,92.00,2.00,"|__Virtual..locker"
19:53:13,1000,-,1352758,48.00,15.00,0.00,34.00,63.00,3,64.00,2963.00,"|__ForkJoi..rker-1"
19:53:13,1000,-,1352762,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..Reaper"
19:53:13,1000,-,1352763,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..rker 0"
19:53:13,1000,-,1352767,0.00,0.00,0.00,1.00,0.00,2,198.00,1.00,"|__MasterPoller"
19:53:13,1000,-,1352768,32.00,10.00,0.00,56.00,42.00,1,44.00,1501.00,"|__ForkJoi..rker-2"
19:53:13,1000,-,1352769,54.00,15.00,0.00,29.00,69.00,4,40.00,3891.00,"|__ForkJoi..rker-3"
19:53:13,1000,-,1352770,53.00,17.00,0.00,27.00,70.00,2,44.00,3707.00,"|__ForkJoi..rker-4"
19:53:13,1000,-,1352804,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Attach Listener"
19:53:13,1000,-,1352805,0.00,0.00,0.00,1.00,0.00,1,1.00,1.00,"|__JFR Rec..Thread"
19:53:13,1000,-,1352807,0.00,0.00,0.00,0.00,0.00,1,2.00,1.00,"|__JFR Per.. Tasks"
19:53:13,1000,-,1352833,0.00,1.00,0.00,3.00,1.00,4,613.00,2.00,"|__JFR Sam..Thread"
19:53:13,1000,-,1352840,40.00,13.00,0.00,45.00,53.00,0,45.00,1958.00,"|__ForkJoi..rker-5"
19:53:13,1000,-,1352841,1.00,2.00,0.00,19.00,3.00,1,5812.00,0.00,"|__ForkJoi..eduler"
19:53:13,1000,-,1362681,46.00,0.00,0.00,48.00,46.00,0,9.00,309.00,"|__C2 Comp..hread1"
19:53:14,1000,1352687,-,377.00,102.00,0.00,0.00,479.00,2,0.00,0.00,"java"
19:53:14,1000,-,1352687,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
19:53:14,1000,-,1352690,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
19:53:14,1000,-,1352691,1.00,0.00,0.00,1.00,1.00,4,10.00,2.00,"|__GC Thread#0"
19:53:14,1000,-,1352692,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
19:53:14,1000,-,1352694,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
19:53:14,1000,-,1352695,0.00,0.00,0.00,1.00,0.00,3,16.00,0.00,"|__G1 Refi..ontrol"
19:53:14,1000,-,1352696,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
19:53:14,1000,-,1352697,0.00,0.00,0.00,0.00,0.00,4,17.00,2.00,"|__G1 Service"
19:53:14,1000,-,1352700,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__VM Peri..Thread"
19:53:14,1000,-,1352703,0.00,0.00,0.00,1.00,0.00,3,46.00,12.00,"|__VM Thread"
19:53:14,1000,-,1352704,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__Referen..andler"
19:53:14,1000,-,1352705,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Finalizer"
19:53:14,1000,-,1352706,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
19:53:14,1000,-,1352707,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,"|__Service Thread"
19:53:14,1000,-,1352708,0.00,0.00,0.00,0.00,0.00,1,4.00,0.00,"|__Monitor..Thread"
19:53:14,1000,-,1352709,40.00,0.00,0.00,46.00,40.00,2,8.00,408.00,"|__C2 Comp..hread0"
19:53:14,1000,-,1352710,0.00,0.00,0.00,0.00,0.00,3,40.00,0.00,"|__C1 Comp..hread0"
19:53:14,1000,-,1352711,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Notific..Thread"
19:53:14,1000,-,1352712,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Common-Cleaner"
19:53:14,1000,-,1352713,1.00,0.00,0.00,0.00,1.00,2,10.00,0.00,"|__GC Thread#1"
19:53:14,1000,-,1352715,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Referen..per #1"
19:53:14,1000,-,1352716,1.00,0.00,0.00,0.00,1.00,0,9.00,0.00,"|__GC Thread#2"
19:53:14,1000,-,1352717,0.00,0.00,0.00,1.00,0.00,4,10.00,4.00,"|__GC Thread#3"
19:53:14,1000,-,1352718,1.00,0.00,0.00,0.00,1.00,3,10.00,1.00,"|__GC Thread#4"
19:53:14,1000,-,1352719,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__executo..read-1"
19:53:14,1000,-,1352720,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Innocuo..read-1"
19:53:14,1000,-,1352721,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__vertx-b..hecker"
19:53:14,1000,-,1352723,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__agroal-11"
19:53:14,1000,-,1352725,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Cleaner-0"
19:53:14,1000,-,1352730,8.00,7.00,0.00,16.00,15.00,3,2965.00,136.00,"|__vert.x-..read-0"
19:53:14,1000,-,1352731,10.00,6.00,0.00,20.00,16.00,4,3254.00,163.00,"|__vert.x-..read-1"
19:53:14,1000,-,1352732,9.00,6.00,0.00,22.00,15.00,4,2323.00,196.00,"|__vert.x-..read-2"
19:53:14,1000,-,1352733,10.00,7.00,0.00,17.00,17.00,0,3414.00,110.00,"|__vert.x-..read-3"
19:53:14,1000,-,1352734,11.00,5.00,0.00,20.00,16.00,2,3232.00,147.00,"|__vert.x-..read-4"
19:53:14,1000,-,1352735,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__vert.x-..read-0"
19:53:14,1000,-,1352757,0.00,0.00,0.00,0.00,0.00,1,59.00,0.00,"|__Virtual..locker"
19:53:14,1000,-,1352758,48.00,15.00,0.00,33.00,63.00,0,91.00,4482.00,"|__ForkJoi..rker-1"
19:53:14,1000,-,1352762,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..Reaper"
19:53:14,1000,-,1352763,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..rker 0"
19:53:14,1000,-,1352767,0.00,0.00,0.00,1.00,0.00,4,287.00,0.00,"|__MasterPoller"
19:53:14,1000,-,1352768,38.00,13.00,0.00,46.00,51.00,4,93.00,3063.00,"|__ForkJoi..rker-2"
19:53:14,1000,-,1352769,52.00,18.00,0.00,25.00,70.00,3,92.00,6085.00,"|__ForkJoi..rker-3"
19:53:14,1000,-,1352770,47.00,17.00,0.00,32.00,64.00,1,75.00,4484.00,"|__ForkJoi..rker-4"
19:53:14,1000,-,1352804,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Attach Listener"
19:53:14,1000,-,1352805,0.00,0.00,0.00,0.00,0.00,3,1.00,3.00,"|__JFR Rec..Thread"
19:53:14,1000,-,1352807,2.00,0.00,0.00,2.00,2.00,3,7.00,17.00,"|__JFR Per.. Tasks"
19:53:14,1000,-,1352833,0.00,0.00,0.00,6.00,0.00,2,617.00,1.00,"|__JFR Sam..Thread"
19:53:14,1000,-,1352840,40.00,11.00,0.00,44.00,51.00,0,81.00,2101.00,"|__ForkJoi..rker-5"
19:53:14,1000,-,1352841,2.00,2.00,0.00,20.00,4.00,4,7359.00,1.00,"|__ForkJoi..eduler"
19:53:14,1000,-,1362681,50.00,0.00,0.00,41.00,50.00,2,5.00,390.00,"|__C2 Comp..hread1"
19:53:15,1000,1352687,-,385.00,104.00,0.00,0.00,489.00,2,0.00,0.00,"java"
19:53:15,1000,-,1352687,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
19:53:15,1000,-,1352690,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
19:53:15,1000,-,1352691,0.00,0.00,0.00,0.00,0.00,4,12.00,3.00,"|__GC Thread#0"
19:53:15,1000,-,1352692,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
19:53:15,1000,-,1352694,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
19:53:15,1000,-,1352695,0.00,0.00,0.00,0.00,0.00,3,16.00,0.00,"|__G1 Refi..ontrol"
19:53:15,1000,-,1352696,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
19:53:15,1000,-,1352697,0.00,0.00,0.00,0.00,0.00,3,17.00,1.00,"|__G1 Service"
19:53:15,1000,-,1352700,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__VM Peri..Thread"
19:53:15,1000,-,1352703,0.00,0.00,0.00,0.00,0.00,0,10.00,9.00,"|__VM Thread"
19:53:15,1000,-,1352704,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__Referen..andler"
19:53:15,1000,-,1352705,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Finalizer"
19:53:15,1000,-,1352706,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
19:53:15,1000,-,1352707,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,"|__Service Thread"
19:53:15,1000,-,1352708,0.00,0.00,0.00,0.00,0.00,1,4.00,0.00,"|__Monitor..Thread"
19:53:15,1000,-,1352709,46.00,0.00,0.00,53.00,46.00,1,3.00,448.00,"|__C2 Comp..hread0"
19:53:15,1000,-,1352710,0.00,0.00,0.00,0.00,0.00,3,13.00,1.00,"|__C1 Comp..hread0"
19:53:15,1000,-,1352711,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Notific..Thread"
19:53:15,1000,-,1352712,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Common-Cleaner"
19:53:15,1000,-,1352713,1.00,0.00,0.00,0.00,1.00,2,8.00,1.00,"|__GC Thread#1"
19:53:15,1000,-,1352715,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Referen..per #1"
19:53:15,1000,-,1352716,0.00,0.00,0.00,0.00,0.00,0,10.00,1.00,"|__GC Thread#2"
19:53:15,1000,-,1352717,0.00,0.00,0.00,0.00,0.00,4,11.00,3.00,"|__GC Thread#3"
19:53:15,1000,-,1352718,1.00,0.00,0.00,1.00,1.00,3,12.00,2.00,"|__GC Thread#4"
19:53:15,1000,-,1352719,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__executo..read-1"
19:53:15,1000,-,1352720,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Innocuo..read-1"
19:53:15,1000,-,1352721,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__vertx-b..hecker"
19:53:15,1000,-,1352723,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__agroal-11"
19:53:15,1000,-,1352725,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Cleaner-0"
19:53:15,1000,-,1352730,9.00,6.00,0.00,18.00,15.00,3,3816.00,98.00,"|__vert.x-..read-0"
19:53:15,1000,-,1352731,9.00,6.00,0.00,20.00,15.00,4,3719.00,99.00,"|__vert.x-..read-1"
19:53:15,1000,-,1352732,8.00,5.00,0.00,19.00,13.00,3,3505.00,174.00,"|__vert.x-..read-2"
19:53:15,1000,-,1352733,9.00,6.00,0.00,18.00,15.00,4,4179.00,170.00,"|__vert.x-..read-3"
19:53:15,1000,-,1352734,9.00,5.00,0.00,19.00,14.00,3,3868.00,118.00,"|__vert.x-..read-4"
19:53:15,1000,-,1352735,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__vert.x-..read-0"
19:53:15,1000,-,1352757,0.00,0.00,0.00,0.00,0.00,4,52.00,0.00,"|__Virtual..locker"
19:53:15,1000,-,1352758,52.00,18.00,0.00,28.00,70.00,0,34.00,4836.00,"|__ForkJoi..rker-1"
19:53:15,1000,-,1352762,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..Reaper"
19:53:15,1000,-,1352763,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..rker 0"
19:53:15,1000,-,1352767,0.00,0.00,0.00,0.00,0.00,4,3.00,0.00,"|__MasterPoller"
19:53:15,1000,-,1352768,40.00,13.00,0.00,43.00,53.00,2,46.00,3751.00,"|__ForkJoi..rker-2"
19:53:15,1000,-,1352769,53.00,20.00,0.00,25.00,73.00,3,46.00,6782.00,"|__ForkJoi..rker-3"
19:53:15,1000,-,1352770,41.00,14.00,0.00,43.00,55.00,1,40.00,4101.00,"|__ForkJoi..rker-4"
19:53:15,1000,-,1352804,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Attach Listener"
19:53:15,1000,-,1352805,0.00,1.00,0.00,0.00,1.00,3,1.00,5.00,"|__JFR Rec..Thread"
19:53:15,1000,-,1352807,0.00,0.00,0.00,0.00,0.00,3,2.00,0.00,"|__JFR Per.. Tasks"
19:53:15,1000,-,1352833,1.00,1.00,0.00,8.00,2.00,3,636.00,1.00,"|__JFR Sam..Thread"
19:53:15,1000,-,1352840,51.00,14.00,0.00,34.00,65.00,4,47.00,4489.00,"|__ForkJoi..rker-5"
19:53:15,1000,-,1352841,1.00,3.00,0.00,20.00,4.00,2,7688.00,1.00,"|__ForkJoi..eduler"
19:53:15,1000,-,1362681,46.00,0.00,0.00,52.00,46.00,2,2.00,428.00,"|__C2 Comp..hread1"
