Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
15:53:42,1000,798061,-,279.00,119.00,0.00,0.00,398.00,2,0.00,0.00,"java"
15:53:42,1000,-,798061,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__java"
15:53:42,1000,-,798064,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
15:53:42,1000,-,798066,0.00,0.00,0.00,0.00,0.00,0,20.00,1.00,"|__GC Thread#0"
15:53:42,1000,-,798067,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Main Marker"
15:53:42,1000,-,798068,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Conc#0"
15:53:42,1000,-,798069,0.00,0.00,0.00,0.00,0.00,4,18.00,0.00,"|__G1 Refi..ontrol"
15:53:42,1000,-,798070,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Refi..kers#0"
15:53:42,1000,-,798071,0.00,0.00,0.00,1.00,0.00,3,28.00,1.00,"|__G1 Service"
15:53:42,1000,-,798075,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__VM Peri..Thread"
15:53:42,1000,-,798076,0.00,0.00,0.00,1.00,0.00,3,31.00,12.00,"|__VM Thread"
15:53:42,1000,-,798079,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,"|__Referen..andler"
15:53:42,1000,-,798080,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Finalizer"
15:53:42,1000,-,798081,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Signal ..atcher"
15:53:42,1000,-,798082,0.00,0.00,0.00,0.00,0.00,3,3.00,0.00,"|__Service Thread"
15:53:42,1000,-,798083,0.00,0.00,0.00,0.00,0.00,0,4.00,0.00,"|__Monitor..Thread"
15:53:42,1000,-,798084,35.00,0.00,0.00,41.00,35.00,2,31.00,318.00,"|__C2 Comp..hread0"
15:53:42,1000,-,798085,7.00,0.00,0.00,7.00,7.00,0,104.00,86.00,"|__C1 Comp..hread0"
15:53:42,1000,-,798086,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Notific..Thread"
15:53:42,1000,-,798087,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Common-Cleaner"
15:53:42,1000,-,798092,0.00,0.00,0.00,0.00,0.00,3,21.00,2.00,"|__GC Thread#1"
15:53:42,1000,-,798093,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Cleaner-0"
15:53:42,1000,-,798096,0.00,0.00,0.00,0.00,0.00,1,22.00,2.00,"|__GC Thread#2"
15:53:42,1000,-,798097,0.00,0.00,0.00,0.00,0.00,3,20.00,1.00,"|__GC Thread#3"
15:53:42,1000,-,798099,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Postgre..leaner"
15:53:42,1000,-,798100,0.00,0.00,0.00,1.00,0.00,1,10.00,0.00,"|__exeris-..keeper"
15:53:42,1000,-,798105,0.00,0.00,0.00,1.00,0.00,0,16.00,0.00,"|__Virtual..locker"
15:53:42,1000,-,798106,32.00,24.00,0.00,37.00,56.00,2,312.00,2545.00,"|__ForkJoi..rker-1"
15:53:42,1000,-,798107,23.00,16.00,0.00,56.00,39.00,1,272.00,2916.00,"|__ForkJoi..rker-2"
15:53:42,1000,-,798108,29.00,18.00,0.00,46.00,47.00,1,279.00,1317.00,"|__ForkJoi..rker-3"
15:53:42,1000,-,798109,2.00,3.00,0.00,24.00,5.00,3,9103.00,5.00,"|__exeris/..mitter"
15:53:42,1000,-,798129,8.00,1.00,0.00,16.00,9.00,4,1658.00,121.00,"|__carrier..ctor/0"
15:53:42,1000,-,798130,7.00,1.00,0.00,20.00,8.00,4,1532.00,58.00,"|__carrier..ctor/1"
15:53:42,1000,-,798131,8.00,2.00,0.00,14.00,10.00,3,1633.00,89.00,"|__carrier..ctor/2"
15:53:42,1000,-,798132,7.00,2.00,0.00,17.00,9.00,4,1591.00,72.00,"|__carrier..ctor/3"
15:53:42,1000,-,798133,4.00,0.00,0.00,1.00,4.00,3,7.00,33.00,"|__carrier..ceptor"
15:53:42,1000,-,798138,0.00,0.00,0.00,0.00,0.00,3,23.00,1.00,"|__GC Thread#4"
15:53:42,1000,-,798154,1.00,1.00,0.00,12.00,2.00,1,1822.00,9.00,"|__MasterPoller"
