epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781964640912028165,97724,35148,3595696,21256844,51,4048556,3596356,4071268
17819646425283393,98160,35222,3606448,21256844,51,4048556,3606984,4085548
1781964643243831668,98630,35334,3607728,21256844,51,4048556,3610272,4091044
1781964644402959612,99091,35451,3612288,21256844,51,4048556,3612884,4094728
1781964645585222447,99552,35566,3612928,21256844,51,4048556,3613500,4095968
1781964646824286645,99970,35711,3572080,21256844,50,4048556,3572544,4055404
1781964648400168393,100401,35876,3573488,21256844,50,4048556,3573992,4057692
1781964649546957641,100854,36052,3573488,21256844,50,4048556,3574004,4058816
1781964650736269953,101238,36193,3573616,21256844,50,4048556,3574044,4058964
1781964651999026002,101623,36344,3573616,21256844,50,4048556,3574076,4059708
1781964653457181945,102088,36519,3575536,21256844,50,4048556,3576136,4063416
1781964654636311037,102461,36658,3575536,21256844,50,4048556,3576140,4063188
1781964655806771478,102836,36802,3575664,21256844,50,4048556,3576172,4064736
178196465737307427,103222,36940,3575664,21256844,50,4048556,3576176,4065560
1781964658175676258,103592,37076,3575664,21256844,50,4048556,3576192,4066596
1781964659438311381,103994,37225,3575664,21256844,50,4048556,3576204,4067976
1781964660708710856,104406,37379,3575664,21256844,50,4048556,3576216,4068524
178196466250693562,104823,37537,3575664,21256844,50,4048556,3576244,4069412
1781964663315052645,105227,37682,3575664,21256844,50,4048556,3576284,4069780
1781964664565309708,105625,37823,3575664,21256844,50,4048556,3576304,4070440
1781964665985685045,106084,37997,3575664,21256844,50,4048556,3576316,4071628
1781964667379528035,106532,38162,3575664,21256844,50,4048556,3576328,4073476
1781964668538178227,106896,38299,3575664,21256844,50,4048556,3576336,4074020
1781964669706694086,107257,38437,3575664,21256844,50,4048556,3576344,4074644
178196467152114163,107681,38596,3575664,21256844,50,4048556,3576364,4075716
1781964672226613137,108056,38740,3575664,21256844,50,4048556,3576368,4077112
1781964673515899899,108463,38898,3575664,21256844,50,4048556,3576396,4077068
1781964674708505713,108841,39037,3575664,21256844,50,4048556,3576416,4078296
1781964675977868962,109244,39192,3575664,21256844,50,4048556,3576448,4079668
1781964677243495903,109625,39334,3575664,21256844,50,4048556,3576484,4080396
1781964678732516043,110147,39528,3575664,21256844,50,4048556,3576484,4080988
1781964679974460911,110554,39679,3575664,21256844,50,4048556,3576484,4083160
1781964681145175728,110912,39816,3575792,21256844,50,4048556,3576528,4083232
1781964682289350493,111287,39950,3575792,21256844,50,4048556,3576532,4085256
1781964683590296963,111705,40102,3575920,21256844,50,4048556,3576552,4085316
1781964684826223830,112072,40239,3576176,21256844,50,4048556,3576564,4085936
178196468618521158,112471,40388,3576176,21256844,50,4048556,3576600,4087032
1781964687856939586,112908,40551,3576176,21256844,50,4048556,3576624,4088320
1781964689332648153,113556,40798,3576176,21256844,50,4048556,3576636,4088740
1781964690830210809,114033,40987,3576176,21256844,50,4048556,3576640,4090600
178196469259621867,114358,41112,3576176,21256844,50,4048556,3576644,4091940
1781964693404576815,114679,41232,3576176,21256844,50,4048556,3576700,4091880
1781964694757685182,115185,41422,3576304,21256844,50,4048556,3576716,4093300
1781964695861855988,115552,41559,3576304,21256844,50,4048556,3576716,4094488
1781964696986381653,115903,41698,3576304,21256844,50,4048556,3576744,4094504
1781964698288194231,116292,41853,3576304,21256844,50,4048556,3576752,4095488
1781964699590711124,116628,41974,3576304,21256844,50,4048556,3576788,4096852
178196470140303792,117034,42125,3576304,21256844,50,4048556,3576788,4097820
1781964702289551841,117448,42274,3576304,21256844,50,4048556,3576812,4098512
1781964703553735025,117818,42421,3576304,21256844,50,4048556,3576820,4099860
1781964704984046961,118293,42591,3576304,21256844,50,4048556,3576820,4101248
1781964706208892802,118684,42734,3576304,21256844,50,4048556,3576824,4101272
1781964707627674112,119170,42911,3576304,21256844,50,4048556,3576840,4103572
178196470932879484,119610,43076,3576304,21256844,50,4048556,3576848,4103252
1781964710278791252,120018,43230,3576304,21256844,50,4048556,3576856,4104596
1781964711549618546,120417,43371,3576304,21256844,50,4048556,3576904,4107332
1781964712768699158,120804,43515,3576304,21256844,50,4048556,3576940,4107164
178196471481058174,121236,43675,3576304,21256844,50,4048556,3576980,4108140
1781964715500817040,121689,43847,3576432,21256844,50,4048556,3576980,4109280
1781964716922492545,122152,44019,3576432,21256844,50,4048556,3576996,4109592
1781964718710270899,122728,44231,3576432,21256844,50,4048556,3577028,4111104
178196472085411868,123189,44402,3576560,21256844,50,4048556,3577036,4112608
1781964721642886055,123678,44583,3576560,21256844,50,4048556,3577040,4113480
1781964722767197089,124040,44717,3576560,21256844,50,4048556,3577044,4114768
1781964723914021623,124399,44848,3576560,21256844,50,4048556,3577044,4115052
1781964725296029738,124835,45016,3576560,21256844,50,4048556,3577056,4115760
1781964726841282548,125334,45199,3576688,21256844,50,4048556,3577072,4117040
178196472888107541,125699,45335,3576688,21256844,50,4048556,3577092,4117764
1781964729431603675,126149,45505,3576688,21256844,50,4048556,3577100,4119036
1781964730654288710,126525,45647,3576688,21256844,50,4048556,3577108,4121432
178196473274101546,126977,45819,3576688,21256844,50,4048556,3577144,4120608
1781964733223865120,127343,45956,3576688,21256844,50,4048556,3577164,4121616
1781964734366893674,127704,46089,3576688,21256844,50,4048556,3577164,4123312
1781964735520349634,128069,46223,3576688,21256844,50,4048556,3577164,4123808
1781964736885329294,128510,46391,3576688,21256844,50,4048556,3577168,4123944
1781964738133849974,128909,46549,3576688,21256844,50,4048556,3577176,4125844
1781964739276558511,129275,46693,3576688,21256844,50,4048556,3577204,4126196
1781964740589456353,129696,46851,3576816,21256844,50,4048556,3577236,4127316
1781964741718613429,130041,46980,3576816,21256844,50,4048556,3577240,4128400
1781964742891585862,130423,47120,3576816,21256844,50,4048556,3577260,4129020
1781964744140858707,130817,47260,3576816,21256844,50,4048556,3577276,4129660
1781964745264673404,131174,47389,3576816,21256844,50,4048556,3577332,4130612
1781964746523202347,131535,47530,3576816,21256844,50,4048556,3577348,4131876
1781964747780542160,131981,47696,3576816,21256844,50,4048556,3577348,4132380
1781964749647425184,132593,47923,3576816,21256844,50,4048556,3577364,4133716
1781964750773240207,132954,48058,3576816,21256844,50,4048556,3577372,4134448
178196475218663692,133319,48193,3576816,21256844,50,4048556,3577376,4135492
