epoch_ms,utime_ticks,stime_ticks,rss_kb,vmsize_kb,threads,vmhwm_kb,smaps_rss_kb,cgroup_mem_kb
1781960099397851786,10095,8162,800532,20860840,46,914192,801004,19803108
1781960100460417841,10312,8278,801940,20860840,46,914192,802620,19819852
1781960101635954786,10508,8427,805524,20860840,45,914192,806012,19823064
1781960102801566411,10670,8573,805524,20860840,45,914192,806080,19824592
1781960103898427333,10836,8721,805652,20860840,44,914192,806208,19827200
178196010582350194,11008,8882,805652,20860840,44,914192,806236,19829800
1781960106211969844,11187,9049,805652,20860840,44,914192,806236,19831036
1781960107366510500,11349,9207,805780,20860840,44,914192,806240,19832696
1781960108507667330,11520,9370,805780,20860840,44,914192,806240,19834860
1781960109766676983,11713,9552,805780,20860840,44,914192,806244,19836604
1781960110866274013,11874,9701,805780,20860840,44,914192,806312,19839048
17819601124136642,12062,9862,807956,20860840,45,914192,808372,19842760
1781960113139831374,12220,10023,807956,20860840,45,914192,808376,19845520
1781960114289652960,12391,10180,807956,20860840,45,914192,808376,19846660
1781960115395530946,12550,10348,799764,20860840,44,914192,800156,19840456
1781960116494117249,12716,10509,799764,20860840,44,914192,800160,19842188
1781960117657985789,12880,10668,799764,20860840,44,914192,800164,19844404
1781960118739753714,13048,10826,799764,20860840,44,914192,800172,19846664
1781960119830824014,13215,10982,799764,20860840,44,914192,800184,19848636
1781960120943992501,13392,11147,799764,20860840,44,914192,800184,19850100
178196012257876314,13563,11313,799764,20860840,44,914192,800192,19852280
1781960123191348136,13745,11480,799764,20860840,44,914192,800200,19854420
1781960124273138301,13907,11641,799764,20860840,44,914192,800200,19856556
1781960125460169986,14085,11808,799764,20860840,44,914192,800204,19858416
1781960126587968406,14248,11977,799764,20860840,44,914192,800208,19861004
1781960127788729723,14428,12147,799764,20860840,44,914192,800212,19863444
1781960128902453968,14576,12288,799764,20860840,45,914192,800292,19880208
178196013057576781,14760,12434,800404,20860840,45,914192,801016,19890720
1781960131259853467,14938,12589,800532,20860840,45,914192,801044,19899852
1781960132373789988,15117,12756,800532,20860840,45,914192,801048,19902320
1781960133483137181,15294,12914,800532,20860840,44,914192,801016,19904488
1781960134652123105,15458,13065,800532,20860840,44,914192,801016,19906060
1781960135774074840,15642,13238,800532,20860840,44,914192,801028,19907788
1781960136941419971,15825,13404,800532,20860840,44,914192,801040,19909820
178196013883233357,16011,13586,800532,20860840,44,914192,801044,19912076
1781960139285547453,16178,13740,800532,20860840,44,914192,801048,19916308
1781960140427297620,16354,13908,800532,20860840,44,914192,801076,19813792
1781960141548374361,16539,14072,800660,20860840,44,914192,801204,19815828
1781960142656093274,16723,14242,800788,20860840,44,914192,801212,19817292
1781960143787571554,16894,14404,800788,20860840,44,914192,801220,19818580
1781960144906583210,17068,14561,800788,20860840,44,914192,801260,19820432
178196014662995200,17241,14727,800788,20860840,44,914192,801272,19822604
1781960147192302357,17419,14898,800788,20860840,44,914192,801272,19824656
1781960148337995044,17599,15067,800788,20860840,44,914192,801276,19827428
1781960149426972638,17760,15232,800788,20860840,44,914192,801276,19844832
1781960150521832804,17930,15393,800788,20860840,44,914192,801284,19872460
1781960151660013047,18110,15565,800788,20860840,44,914192,801292,19874308
1781960152791697462,18285,15730,800788,20860840,44,914192,801296,19875836
1781960153921491277,18458,15886,800788,20860840,44,914192,801296,19878600
178196015541360073,18637,16051,800788,20860840,44,914192,801308,19880964
1781960156191364470,18817,16229,800788,20860840,44,914192,801312,19883024
1781960157284647332,18988,16393,800788,20860840,44,914192,801312,19885096
1781960158373325206,19156,16563,800788,20860840,45,914192,801428,19886956
1781960159514458882,19331,16732,800788,20860840,45,914192,801440,19898664
1781960160640738016,19508,16902,800916,20860840,45,914192,801532,19891092
1781960161842365200,19697,17080,800916,20860840,45,914192,801544,19893384
1781960162994465139,19874,17240,800916,20860840,45,914192,801548,19895664
1781960164134885594,20032,17399,800916,20860840,44,914192,801484,19896900
1781960165332888762,20190,17540,800916,20860840,44,914192,801484,19910208
1781960166495519321,20353,17710,800916,20860840,44,914192,801492,19911652
1781960167612648202,20520,17877,800916,20860840,44,914192,801496,19913908
1781960168715234883,20695,18043,800916,20860840,44,914192,801500,19915228
1781960169916018673,20873,18205,800916,20860840,44,914192,801532,19918296
178196017190652912,21075,18394,800916,20860840,44,914192,801536,19920836
