epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785429144390,58.81,2947.1,63508.5,152,166,370,2990.1,141
1785429147397,64.22,2947.1,63508.5,152,166,370,3000.3,141
1785429150403,63.21,2947.1,63508.5,153,167,370,3000.3,141
1785429153409,70.15,2947.1,63508.5,153,167,370,3000.3,141
1785429156415,61.40,2947.1,63508.5,153,167,370,3000.3,141
1785429159422,66.63,2947.1,63508.5,153,167,370,3010.6,141
1785429162428,63.01,2947.1,63508.5,153,168,370,3010.6,141
1785429165434,57.84,2947.1,63508.5,154,168,370,3010.6,141
1785429168441,64.17,2947.1,63508.5,154,168,370,3010.6,141
1785429171447,59.29,2947.1,63508.5,154,168,370,3010.6,141
1785429174452,59.16,2947.1,63508.5,154,168,370,3020.8,141
1785429177459,74.16,2947.1,63508.5,154,169,370,3020.8,141
1785429180465,64.82,2947.1,63508.5,155,169,370,3020.8,141
1785429183471,68.96,2947.1,63508.5,155,169,370,3020.8,141
1785429186477,62.54,2947.1,63508.5,155,169,370,3031.0,141
1785429189485,47.39,2947.1,63508.5,155,170,370,3031.0,141
1785429192490,18.88,2947.1,63508.5,155,170,370,3031.0,140
1785429195496,2.26,2947.1,63508.5,155,170,370,3031.0,140
