epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785428858791,7.41,125.1,63508.5,1075.2,837,22.4,23756.8,22
1785428860819,12.11,130.8,63508.5,1075.2,837,22.4,23756.8,22
1785428863824,15.54,146.4,63508.5,1075.2,838,22.4,23756.8,25
1785428866830,25.28,157.5,63508.5,1075.2,839,22.4,23756.8,25
1785428869836,19.12,167.2,63508.5,1075.2,841,22.4,23756.8,38
1785428872842,23.25,164.3,63508.5,1075.2,842,22.4,23859.2,26
1785428875848,27.05,170,63508.5,1075.2,844,22.4,23859.2,29
1785428878854,21.30,170.4,63508.5,1085.4,845,22.4,23859.2,29
1785428881859,23.78,170.8,63508.5,1085.4,846,22.4,23859.2,29
1785428884865,24.20,170.5,63508.5,1085.4,848,22.4,23961.6,29
1785428887872,25.95,173.7,63508.5,1085.4,849,22.4,23961.6,29
1785428890878,25.76,175.1,63508.5,1085.4,851,22.4,23961.6,29
1785428893883,22.39,175.8,63508.5,1095.7,852,22.4,24064.0,29
1785428896889,18.33,176.2,63508.5,1095.7,854,22.4,24064.0,29
1785428899896,22.82,176.5,63508.5,1095.7,855,22.4,24064.0,29
1785428902902,24.45,179.4,63508.5,1095.7,857,22.4,24166.4,31
1785428905907,24.22,179.8,63508.5,1095.7,858,22.4,24166.4,31
1785428908913,21.63,182.4,63508.5,1105.9,860,22.4,24166.4,31
1785428911919,26.68,183.9,63508.5,1105.9,861,22.4,24166.4,31
1785428914925,23.18,184.1,63508.5,1105.9,863,22.4,24268.8,31
1785428917931,21.53,184.5,63508.5,1105.9,864,22.4,24268.8,31
1785428920937,28.01,184.7,63508.5,1105.9,866,22.4,24268.8,31
1785428923942,22.89,184.7,63508.5,1105.9,867,22.4,24371.2,31
1785428926947,24.19,185.2,63508.5,1116.2,869,22.4,24371.2,31
1785428929953,22.91,188.7,63508.5,1116.2,870,22.4,24371.2,33
1785428932959,21.62,188.8,63508.5,1116.2,872,22.4,24371.2,33
1785428935964,21.77,190.6,63508.5,1116.2,873,22.4,24473.6,34
1785428938970,22.43,189.5,63508.5,1116.2,875,22.4,24473.6,33
1785428941977,20.50,189.3,63508.5,1126.4,876,22.4,24473.6,33
1785428944984,25.77,189.7,63508.5,1126.4,878,22.4,24576.0,33
1785428947990,23.88,190.2,63508.5,1126.4,879,22.4,24576.0,33
