Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
14:32:30,1000,634519,-,309.00,128.00,0.00,0.00,437.00,4,0.00,0.00,"java"
14:32:30,1000,-,634519,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__java"
14:32:30,1000,-,634522,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__java"
14:32:30,1000,-,634523,0.00,0.00,0.00,1.00,0.00,0,13.00,4.00,"|__GC Thread#0"
14:32:30,1000,-,634524,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
14:32:30,1000,-,634525,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__G1 Conc#0"
14:32:30,1000,-,634527,0.00,0.00,0.00,0.00,0.00,1,19.00,1.00,"|__G1 Refi..ontrol"
14:32:30,1000,-,634528,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Refi..kers#0"
14:32:30,1000,-,634529,0.00,0.00,0.00,0.00,0.00,1,28.00,0.00,"|__G1 Service"
14:32:30,1000,-,634532,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__VM Peri..Thread"
14:32:30,1000,-,634535,0.00,0.00,0.00,1.00,0.00,1,12.00,42.00,"|__VM Thread"
14:32:30,1000,-,634536,0.00,0.00,0.00,0.00,0.00,3,1.00,0.00,"|__Referen..andler"
14:32:30,1000,-,634537,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Finalizer"
14:32:30,1000,-,634538,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Signal ..atcher"
14:32:30,1000,-,634539,0.00,0.00,0.00,0.00,0.00,4,1.00,0.00,"|__Service Thread"
14:32:30,1000,-,634540,0.00,0.00,0.00,1.00,0.00,1,4.00,0.00,"|__Monitor..Thread"
14:32:30,1000,-,634541,55.00,0.00,0.00,43.00,55.00,0,14.00,525.00,"|__C2 Comp..hread0"
14:32:30,1000,-,634542,4.00,0.00,0.00,7.00,4.00,2,102.00,20.00,"|__C1 Comp..hread0"
14:32:30,1000,-,634543,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Notific..Thread"
14:32:30,1000,-,634544,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Common-Cleaner"
14:32:30,1000,-,634566,0.00,0.00,0.00,1.00,0.00,1,13.00,0.00,"|__GC Thread#1"
14:32:30,1000,-,634567,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Cleaner-0"
14:32:30,1000,-,634568,0.00,0.00,0.00,1.00,0.00,1,12.00,0.00,"|__GC Thread#2"
14:32:30,1000,-,634569,0.00,0.00,0.00,0.00,0.00,1,16.00,2.00,"|__GC Thread#3"
14:32:30,1000,-,634591,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Postgre..leaner"
14:32:30,1000,-,634592,0.00,0.00,0.00,0.00,0.00,3,20.00,1.00,"|__exeris-..keeper"
14:32:30,1000,-,634595,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Virtual..locker"
14:32:30,1000,-,634596,27.00,22.00,0.00,43.00,49.00,2,251.00,3955.00,"|__ForkJoi..rker-1"
14:32:30,1000,-,634597,26.00,23.00,0.00,43.00,49.00,4,246.00,1979.00,"|__ForkJoi..rker-2"
14:32:30,1000,-,634598,28.00,29.00,0.00,34.00,57.00,1,321.00,2817.00,"|__ForkJoi..rker-3"
14:32:30,1000,-,634599,2.00,3.00,0.00,18.00,5.00,2,8654.00,1.00,"|__exeris/..mitter"
14:32:30,1000,-,634600,7.00,2.00,0.00,41.00,9.00,2,948.00,45.00,"|__carrier..ctor/0"
14:32:30,1000,-,634601,7.00,2.00,0.00,16.00,9.00,2,1447.00,109.00,"|__carrier..ctor/1"
14:32:30,1000,-,634602,7.00,2.00,0.00,14.00,9.00,1,1509.00,58.00,"|__carrier..ctor/2"
14:32:30,1000,-,634603,8.00,1.00,0.00,14.00,9.00,1,1479.00,155.00,"|__carrier..ctor/3"
14:32:30,1000,-,634604,5.00,0.00,0.00,3.00,5.00,0,3.00,57.00,"|__carrier..ceptor"
14:32:30,1000,-,634608,1.00,0.00,0.00,0.00,1.00,1,19.00,11.00,"|__GC Thread#4"
14:32:30,1000,-,634682,0.00,1.00,0.00,12.00,1.00,2,2320.00,6.00,"|__MasterPoller"
14:32:30,1000,-,634683,23.00,22.00,0.00,46.00,45.00,4,314.00,2604.00,"|__ForkJoi..rker-4"
14:32:30,1000,-,634684,30.00,28.00,0.00,35.00,58.00,4,313.00,3936.00,"|__ForkJoi..rker-5"
14:32:30,1000,-,634685,0.00,0.00,0.00,1.00,0.00,0,1.00,0.00,"|__ForkJoi..eduler"
