Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
13:47:07,1000,516437,-,267.00,143.00,0.00,0.00,410.00,3,0.00,0.00,"java"
13:47:07,1000,-,516437,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__java"
13:47:07,1000,-,516440,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
13:47:07,1000,-,516441,0.00,0.00,0.00,0.00,0.00,3,24.00,2.00,"|__GC Thread#0"
13:47:07,1000,-,516442,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
13:47:07,1000,-,516443,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Conc#0"
13:47:07,1000,-,516445,0.00,0.00,0.00,0.00,0.00,2,20.00,0.00,"|__G1 Refi..ontrol"
13:47:07,1000,-,516446,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
13:47:07,1000,-,516447,0.00,0.00,0.00,1.00,0.00,0,28.00,1.00,"|__G1 Service"
13:47:07,1000,-,516450,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__VM Peri..Thread"
13:47:07,1000,-,516453,0.00,0.00,0.00,1.00,0.00,4,32.00,27.00,"|__VM Thread"
13:47:07,1000,-,516454,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__Referen..andler"
13:47:07,1000,-,516455,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Finalizer"
13:47:07,1000,-,516456,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Signal ..atcher"
13:47:07,1000,-,516457,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__Service Thread"
13:47:07,1000,-,516458,0.00,0.00,0.00,0.00,0.00,3,4.00,0.00,"|__Monitor..Thread"
13:47:07,1000,-,516459,46.00,0.00,0.00,22.00,46.00,1,37.00,357.00,"|__C2 Comp..hread0"
13:47:07,1000,-,516460,5.00,0.00,0.00,9.00,5.00,3,80.00,36.00,"|__C1 Comp..hread0"
13:47:07,1000,-,516461,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Notific..Thread"
13:47:07,1000,-,516462,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Common-Cleaner"
13:47:07,1000,-,516464,0.00,0.00,0.00,0.00,0.00,4,23.00,4.00,"|__GC Thread#1"
13:47:07,1000,-,516465,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Cleaner-0"
13:47:07,1000,-,516466,0.00,0.00,0.00,1.00,0.00,3,21.00,4.00,"|__GC Thread#2"
