epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785430164079,6.10,124.2,63508.5,1402.9,1136.6,22.4,34611.2,22
1785430167111,14.29,126.2,63508.5,1402.9,1136.6,22.4,34611.2,22
1785430170120,18.59,134.2,63508.5,1413.1,1136.6,22.4,34611.2,22
1785430173128,19.16,137.1,63508.5,1413.1,1136.6,22.4,34713.6,22
1785430176136,15.40,136.9,63508.5,1413.1,1136.6,22.4,34713.6,22
1785430179143,18.73,137.1,63508.5,1413.1,1136.6,22.4,34713.6,22
1785430182152,23.32,137.1,63508.5,1413.1,1136.6,22.4,34816.0,22
1785430185159,18.67,137.5,63508.5,1413.1,1136.6,22.4,34816.0,22
1785430188167,19.85,137.6,63508.5,1413.1,1136.6,22.4,34816.0,22
1785430191174,19.95,137.9,63508.5,1413.1,1136.6,22.4,34816.0,22
1785430194183,20.75,138.4,63508.5,1413.1,1136.6,22.4,34918.4,22
1785430197191,24.81,137.9,63508.5,1413.1,1136.6,22.4,34918.4,22
1785430200200,20.72,137.9,63508.5,1413.1,1136.6,22.4,35020.8,22
1785430203206,24.80,137.9,63508.5,1413.1,1136.6,22.4,35020.8,22
1785430206214,24.04,138.2,63508.5,1413.1,1136.6,22.4,35020.8,22
1785430209222,14.16,138.7,63508.5,1413.1,1136.6,22.4,35123.2,22
1785430212229,15.82,138.5,63508.5,1413.1,1136.6,22.4,35123.2,22
1785430215236,12.91,140.2,63508.5,1413.1,1136.6,22.4,35123.2,23
1785430218244,18.57,138.5,63508.5,1413.1,1146.9,22.4,35123.2,22
1785430221252,13.91,138.3,63508.5,1413.1,1146.9,22.4,35225.6,22
1785430224261,14.34,138.9,63508.5,1423.4,1146.9,22.4,35225.6,22
1785430227269,14.15,138.4,63508.5,1423.4,1146.9,22.4,35225.6,22
1785430230278,15.58,138.7,63508.5,1423.4,1146.9,22.4,35328.0,22
1785430233285,18.88,138.5,63508.5,1423.4,1146.9,22.4,35328.0,22
1785430236292,14.26,138.5,63508.5,1423.4,1146.9,22.4,35328.0,22
1785430239300,14.16,138.5,63508.5,1423.4,1146.9,22.4,35430.4,22
1785430242307,10.40,138.8,63508.5,1423.4,1146.9,22.4,35430.4,22
1785430245315,14.79,138.5,63508.5,1423.4,1146.9,22.4,35430.4,22
1785430248322,17.48,138.6,63508.5,1423.4,1146.9,22.4,35532.8,22
1785430251330,14.42,138.6,63508.5,1423.4,1146.9,22.4,35532.8,22
1785430254337,16.30,139.3,63508.5,1423.4,1146.9,22.4,35532.8,22
1785430257345,14.32,138.6,63508.5,1423.4,1146.9,22.4,35635.2,22
1785430260352,13.77,138.9,63508.5,1423.4,1146.9,22.4,35635.2,22
1785430263360,19.26,138.9,63508.5,1423.4,1146.9,22.4,35635.2,22
1785430266368,14.39,138.7,63508.5,1423.4,1146.9,22.4,35737.6,22
1785430269375,9.32,138.8,63508.5,1423.4,1146.9,22.4,35737.6,22
1785430272383,14.54,138.8,63508.5,1423.4,1146.9,22.4,35737.6,22
1785430275391,14.38,139.3,63508.5,1423.4,1146.9,22.4,35840.0,22
1785430278398,19.14,138.8,63508.5,1423.4,1157.1,22.4,35840.0,22
1785430281407,15.47,139.4,63508.5,1433.6,1157.1,22.4,35840.0,22
1785430284415,13.58,139.2,63508.5,1433.6,1157.1,22.4,35942.4,22
1785430287422,13.64,139,63508.5,1433.6,1157.1,22.4,35942.4,22
1785430290429,14.53,139.5,63508.5,1433.6,1157.1,22.4,35942.4,22
1785430293438,18.22,139,63508.5,1433.6,1157.1,22.4,36044.8,22
1785430296444,9.47,139.3,63508.5,1433.6,1157.1,22.4,36044.8,22
1785430299451,14.23,139.1,63508.5,1433.6,1157.1,22.4,36044.8,22
1785430302458,13.42,139.3,63508.5,1433.6,1157.1,22.4,36147.2,22
1785430305466,13.56,139.1,63508.5,1433.6,1157.1,22.4,36147.2,22
1785430308473,13.82,139.1,63508.5,1433.6,1157.1,22.4,36147.2,22
1785430311481,13.02,139.6,63508.5,1433.6,1157.1,22.4,36147.2,22
1785430314489,19.17,139.7,63508.5,1433.6,1157.1,22.4,36249.6,22
1785430317496,14.58,139.2,63508.5,1433.6,1157.1,22.4,36249.6,22
1785430320503,13.53,139.4,63508.5,1433.6,1157.1,22.4,36249.6,22
1785430323510,10.73,139.2,63508.5,1433.6,1157.1,22.4,36352.0,22
1785430326517,17.88,142.9,63508.5,1433.6,1157.1,22.4,36352.0,23
1785430329525,18.87,139.2,63508.5,1433.6,1157.1,22.4,36352.0,22
1785430332532,14.39,139.3,63508.5,1433.6,1157.1,22.4,36454.4,22
1785430335539,12.94,139.7,63508.5,1443.8,1157.1,22.4,36454.4,22
1785430338548,14.77,139.6,63508.5,1443.8,1157.1,22.4,36454.4,22
1785430341553,13.45,139.6,63508.5,1443.8,1167.4,22.4,36556.8,22
1785430344561,18.25,139.9,63508.5,1443.8,1167.4,22.4,36556.8,22
1785430347569,14.56,139.7,63508.5,1443.8,1167.4,22.4,36556.8,22
1785430350576,14.12,139.4,63508.5,1443.8,1167.4,22.4,36659.2,22
1785430353583,14.25,139.7,63508.5,1443.8,1167.4,22.4,36659.2,22
1785430356591,15.18,139.7,63508.5,1443.8,1167.4,22.4,36659.2,22
1785430359598,18.82,140.2,63508.5,1443.8,1167.4,22.4,36761.6,22
1785430362606,11.61,141.6,63508.5,1443.8,1167.4,22.4,36761.6,23
1785430365613,16.63,139.8,63508.5,1443.8,1167.4,22.4,36761.6,22
1785430368621,14.67,139.8,63508.5,1443.8,1167.4,22.4,36864.0,22
1785430371629,13.88,139.8,63508.5,1443.8,1167.4,22.4,36864.0,22
1785430374637,18.38,139.8,63508.5,1443.8,1167.4,22.4,36864.0,22
1785430377644,14.87,140.1,63508.5,1443.8,1167.4,22.4,36966.4,22
1785430380652,14.66,140.1,63508.5,1443.8,1167.4,22.4,36966.4,22
1785430383660,14.99,140.1,63508.5,1443.8,1167.4,22.4,36966.4,22
1785430386668,30.70,144.5,63508.5,1443.8,1167.4,22.4,37068.8,24
1785430389674,14.77,141.6,63508.5,1454.1,1167.4,22.4,37068.8,28
1785430392682,15.00,140.1,63508.5,1454.1,1167.4,22.4,37068.8,22
1785430395689,15.77,140.6,63508.5,1454.1,1167.4,22.4,37171.2,22
1785430398697,14.71,139.9,63508.5,1454.1,1167.4,22.4,37171.2,22
1785430401704,14.51,139.9,63508.5,1454.1,1177.6,22.4,37171.2,22
1785430404712,14.77,140.5,63508.5,1454.1,1177.6,22.4,37273.6,22
1785430407719,12.96,140,63508.5,1454.1,1177.6,22.4,37273.6,22
1785430410728,19.01,140.3,63508.5,1454.1,1177.6,22.4,37273.6,22
1785430413735,15.24,140.3,63508.5,1454.1,1177.6,22.4,37273.6,22
1785430416741,9.24,140,63508.5,1454.1,1177.6,22.4,37376.0,22
1785430419750,13.55,140,63508.5,1454.1,1177.6,22.4,37376.0,22
1785430422757,14.15,140.3,63508.5,1454.1,1177.6,22.4,37376.0,22
1785430425764,18.33,140.1,63508.5,1454.1,1177.6,22.4,37478.4,22
1785430428771,13.70,140.1,63508.5,1454.1,1177.6,22.4,37478.4,22
1785430431778,14.77,140.6,63508.5,1454.1,1177.6,22.4,37478.4,22
1785430434785,14.35,140.8,63508.5,1454.1,1177.6,22.4,37580.8,22
1785430437793,13.89,140.1,63508.5,1454.1,1177.6,22.4,37580.8,22
1785430440801,19.23,140.6,63508.5,1454.1,1177.6,22.4,37580.8,22
1785430443810,11.77,142,63508.5,1454.1,1177.6,22.4,37683.2,23
1785430446817,41.68,140.3,63508.5,1464.3,1177.6,22.4,37683.2,22
1785430449824,14.45,140.1,63508.5,1464.3,1177.6,22.4,37785.6,22
1785430452830,13.85,140.1,63508.5,1464.3,1177.6,22.4,37785.6,22
1785430455838,18.69,140.2,63508.5,1464.3,1177.6,22.4,37785.6,22
1785430458845,14.89,140.2,63508.5,1464.3,1177.6,22.4,37888.0,22
1785430461855,15.23,140.4,63508.5,1464.3,1187.8,22.4,37888.0,22
1785430464862,13.14,140.4,63508.5,1464.3,1187.8,22.4,37888.0,22
1785430467870,14.42,140.5,63508.5,1464.3,1187.8,22.4,37990.4,22
1785430470876,13.64,140.4,63508.5,1464.3,1187.8,22.4,37990.4,22
1785430473885,14.06,140.2,63508.5,1464.3,1187.8,22.4,37990.4,22
1785430476892,13.25,140.2,63508.5,1464.3,1187.8,22.4,38092.8,22
1785430479901,12.73,140.5,63508.5,1464.3,1187.8,22.4,38092.8,22
1785430482907,13.93,140.8,63508.5,1464.3,1187.8,22.4,38092.8,22
1785430485915,18.53,140.4,63508.5,1464.3,1187.8,22.4,38195.2,22
1785430488922,13.82,140.3,63508.5,1464.3,1187.8,22.4,38195.2,22
1785430491929,18.73,140.5,63508.5,1464.3,1187.8,22.4,38195.2,22
1785430494936,12.05,140.9,63508.5,1464.3,1187.8,22.4,38297.6,22
1785430497943,4.41,140.4,63508.5,1464.3,1187.8,22.4,38297.6,22
1785430500951,4.61,140.5,63508.5,1464.3,1187.8,22.4,38297.6,22
