epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785430164079,1.05,2951.2,63508.5,191,204,370,3614.7,134
1785430166107,5.55,2951.2,63508.5,191,204,370,3614.7,138
1785430169116,6.55,2951.2,63508.5,191,204,370,3614.7,138
1785430172125,6.40,2951.2,63508.5,192,204,370,3625.0,138
1785430175131,24.63,2951.2,63508.5,192,205,370,3625.0,139
1785430178140,5.88,2951.2,63508.5,192,205,370,3625.0,139
1785430181148,6.44,2951.2,63508.5,192,205,370,3625.0,139
1785430184155,5.77,2951.2,63508.5,192,205,370,3625.0,139
1785430187163,5.65,2951.2,63508.5,192,205,370,3635.2,139
1785430190170,7.41,2951.2,63508.5,193,205,370,3635.2,139
1785430193179,5.95,2951.2,63508.5,193,206,370,3635.2,139
1785430196187,5.57,2951.2,63508.5,193,206,370,3635.2,139
1785430199194,5.90,2951.2,63508.5,193,206,370,3635.2,139
1785430202203,4.68,2951.2,63508.5,193,206,370,3645.4,139
1785430205210,7.39,2951.2,63508.5,193,206,370,3645.4,139
1785430208217,5.32,2951.2,63508.5,194,206,370,3645.4,139
1785430211227,5.74,2951.2,63508.5,194,206,370,3645.4,139
1785430214232,5.34,2951.2,63508.5,194,207,370,3655.7,139
1785430217240,5.04,2951.2,63508.5,194,207,370,3655.7,139
1785430220248,7.16,2951.2,63508.5,194,207,370,3655.7,139
1785430223258,5.30,2951.2,63508.5,194,207,370,3655.7,139
1785430226264,8.38,2951.2,63508.5,195,207,370,3655.7,140
1785430229273,4.74,2951.2,63508.5,195,207,370,3665.9,140
1785430232281,5.26,2952.2,63508.5,195,208,370,3665.9,139
1785430235289,6.21,2951.2,63508.5,195,208,370,3665.9,139
1785430238296,5.51,2951.2,63508.5,195,208,370,3665.9,139
1785430241303,4.81,2951.2,63508.5,195,208,370,3665.9,139
1785430244311,5.21,2952.2,63508.5,196,208,370,3676.2,139
1785430247318,5.39,2951.2,63508.5,196,208,370,3676.2,139
1785430250326,7.18,2952.2,63508.5,196,209,370,3676.2,139
1785430253333,4.88,2951.2,63508.5,196,209,370,3676.2,139
1785430256341,4.91,2951.2,63508.5,196,209,370,3686.4,139
1785430259349,5.17,2951.2,63508.5,196,209,370,3686.4,139
1785430262356,5.18,2951.2,63508.5,197,209,370,3686.4,139
1785430265364,5.31,2951.2,63508.5,197,209,370,3686.4,139
1785430268371,4.66,2951.2,63508.5,197,209,370,3686.4,139
1785430271379,5.20,2951.2,63508.5,197,210,370,3696.6,139
1785430274387,5.49,2952.2,63508.5,197,210,370,3696.6,139
1785430277394,6.26,2951.2,63508.5,197,210,370,3696.6,139
1785430280403,8.13,2952.2,63508.5,198,210,370,3696.6,139
1785430283411,5.34,2951.2,63508.5,198,210,370,3696.6,139
1785430286418,4.89,2951.2,63508.5,198,210,370,3706.9,138
1785430289426,4.88,2951.2,63508.5,198,211,370,3706.9,138
1785430292433,5.05,2951.2,63508.5,198,211,370,3706.9,138
1785430295440,4.66,2951.2,63508.5,198,211,370,3706.9,138
1785430298447,5.40,2951.2,63508.5,198,211,370,3706.9,138
1785430301456,4.85,2951.2,63508.5,199,211,370,3717.1,138
1785430304463,5.07,2952.2,63508.5,199,211,370,3717.1,138
1785430307470,5.33,2951.2,63508.5,199,212,370,3717.1,138
1785430310477,6.87,2951.2,63508.5,199,212,370,3717.1,138
1785430313485,4.67,2951.2,63508.5,199,212,370,3727.4,138
1785430316492,5.22,2951.2,63508.5,199,212,370,3727.4,138
1785430319501,5.60,2951.2,63508.5,200,212,370,3727.4,138
1785430322506,4.56,2951.2,63508.5,200,212,370,3727.4,138
1785430325514,5.43,2952.2,63508.5,200,212,370,3727.4,138
1785430328522,4.50,2952.2,63508.5,200,213,370,3737.6,138
1785430331528,5.03,2952.2,63508.5,200,213,370,3737.6,138
1785430334536,5.06,2952.2,63508.5,200,213,370,3737.6,138
1785430337543,4.58,2952.2,63508.5,201,213,370,3737.6,138
1785430340551,7.26,2952.2,63508.5,201,213,370,3737.6,138
1785430343557,4.69,2952.2,63508.5,201,213,370,3747.8,138
1785430346565,4.78,2952.2,63508.5,201,214,370,3747.8,138
