epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785431033909,3.51,2946.0,63508.5,227,239,370,4167.7,135
1785431035939,5.18,2946.0,63508.5,227,239,370,4167.7,135
1785431038947,17.86,2946.0,63508.5,227,239,370,4167.7,135
1785431041955,7.90,2946.0,63508.5,227,239,370,4167.7,135
1785431044963,9.66,2947.1,63508.5,227,239,370,4177.9,136
1785431047972,8.47,2947.1,63508.5,227,239,370,4177.9,136
1785431050979,7.99,2947.1,63508.5,228,239,370,4177.9,136
1785431053989,9.77,2947.1,63508.5,228,240,370,4177.9,136
1785431056996,6.60,2947.1,63508.5,228,240,370,4177.9,136
1785431060003,6.81,2947.1,63508.5,228,240,370,4188.2,136
1785431063013,7.01,2947.1,63508.5,228,240,370,4188.2,136
1785431066020,6.84,2947.1,63508.5,228,240,370,4188.2,136
1785431069028,6.53,2947.1,63508.5,229,240,370,4188.2,136
1785431072035,5.66,2947.1,63508.5,229,241,370,4188.2,136
1785431075045,8.33,2947.1,63508.5,229,241,370,4198.4,136
1785431078052,6.09,2947.1,63508.5,229,241,370,4198.4,136
1785431081060,6.12,2947.1,63508.5,229,241,370,4198.4,136
1785431084068,8.15,2947.1,63508.5,229,241,370,4198.4,136
1785431087076,6.43,2947.1,63508.5,230,241,370,4198.4,136
1785431090084,6.24,2947.1,63508.5,230,241,370,4208.6,136
1785431093093,6.36,2947.1,63508.5,230,242,370,4208.6,136
1785431096100,14.80,2947.1,63508.5,230,242,370,4208.6,136
1785431099108,5.46,2947.1,63508.5,230,242,370,4208.6,136
1785431102117,5.34,2947.1,63508.5,230,242,370,4218.9,136
1785431105125,6.40,2947.1,63508.5,230,242,370,4218.9,136
1785431108134,6.14,2947.1,63508.5,231,242,370,4218.9,136
1785431111142,5.37,2947.1,63508.5,231,243,370,4218.9,136
1785431114151,7.73,2947.1,63508.5,231,243,370,4218.9,136
1785431117158,6.28,2947.1,63508.5,231,243,370,4229.1,136
1785431120165,5.60,2947.1,63508.5,231,243,370,4229.1,136
1785431123173,6.07,2947.1,63508.5,231,243,370,4229.1,136
1785431126181,5.47,2947.1,63508.5,232,243,370,4229.1,136
1785431129189,6.29,2947.1,63508.5,232,244,370,4229.1,136
1785431132197,6.26,2947.1,63508.5,232,244,370,4239.4,136
1785431135205,5.92,2947.1,63508.5,232,244,370,4239.4,136
1785431138211,5.37,2947.1,63508.5,232,244,370,4239.4,136
1785431141219,5.56,2947.1,63508.5,232,244,370,4239.4,136
1785431144227,8.32,2947.1,63508.5,233,244,370,4249.6,136
1785431147234,5.74,2947.1,63508.5,233,244,370,4249.6,136
1785431150243,5.74,2947.1,63508.5,233,245,370,4249.6,136
1785431153252,12.35,2947.1,63508.5,233,245,370,4249.6,136
1785431156258,5.51,2947.1,63508.5,233,245,370,4249.6,135
1785431159266,5.79,2947.1,63508.5,233,245,370,4259.8,135
1785431162274,5.94,2947.1,63508.5,234,245,370,4259.8,135
1785431165280,5.94,2947.1,63508.5,234,245,370,4259.8,135
1785431168290,5.51,2947.1,63508.5,234,246,370,4259.8,135
1785431171297,4.68,2947.1,63508.5,234,246,370,4259.8,135
1785431174304,7.68,2947.1,63508.5,234,246,370,4270.1,135
1785431177311,5.80,2947.1,63508.5,234,246,370,4270.1,135
1785431180319,5.52,2947.1,63508.5,234,246,370,4270.1,135
1785431183327,5.54,2947.1,63508.5,235,246,370,4270.1,135
1785431186334,7.18,2947.1,63508.5,235,246,370,4270.1,141
1785431189342,6.05,2947.1,63508.5,235,247,370,4280.3,141
1785431192352,5.93,2947.1,63508.5,235,247,370,4280.3,141
1785431195359,5.85,2947.1,63508.5,235,247,370,4280.3,141
1785431198367,5.74,2947.1,63508.5,235,247,370,4280.3,141
1785431201374,5.56,2947.1,63508.5,236,247,370,4290.6,141
1785431204381,7.68,2947.1,63508.5,236,247,370,4290.6,141
1785431207388,6.04,2947.1,63508.5,236,248,370,4290.6,141
