epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785429300851,1.35,2948.1,63508.5,155,170,370,3061.8,139
1785429302880,4.43,2948.1,63508.5,155,170,370,3061.8,139
1785429305888,7.04,2948.1,63508.5,156,170,370,3061.8,144
1785429308895,6.11,2947.1,63508.5,156,170,370,3061.8,138
1785429311906,10.80,2947.1,63508.5,156,170,370,3072.0,138
1785429314912,6.28,2948.1,63508.5,156,170,370,3072.0,139
1785429317920,5.99,2948.1,63508.5,156,170,370,3072.0,139
1785429320927,5.75,2948.1,63508.5,156,171,370,3072.0,139
1785429323934,5.57,2948.1,63508.5,156,171,370,3082.2,139
1785429326943,7.77,2948.1,63508.5,157,171,370,3082.2,139
1785429329950,5.93,2948.1,63508.5,157,171,370,3082.2,139
1785429332959,5.97,2948.1,63508.5,157,171,370,3082.2,139
1785429335967,5.47,2948.1,63508.5,157,171,370,3082.2,139
1785429338976,5.57,2948.1,63508.5,157,172,370,3092.5,139
1785429341981,7.04,2948.1,63508.5,157,172,370,3092.5,139
1785429344991,5.06,2948.1,63508.5,158,172,370,3092.5,139
1785429347998,5.55,2948.1,63508.5,158,172,370,3092.5,139
1785429351006,5.46,2948.1,63508.5,158,172,370,3092.5,139
1785429354014,5.58,2948.1,63508.5,158,172,370,3102.7,139
1785429357023,7.65,2948.1,63508.5,158,172,370,3102.7,139
1785429360030,5.24,2948.1,63508.5,158,173,370,3102.7,139
1785429363038,9.30,2948.1,63508.5,159,173,370,3102.7,139
1785429366045,5.50,2948.1,63508.5,159,173,370,3102.7,139
1785429369053,4.76,2948.1,63508.5,159,173,370,3113.0,139
1785429372061,6.13,2948.1,63508.5,159,173,370,3113.0,139
1785429375068,5.22,2948.1,63508.5,159,173,370,3113.0,139
1785429378076,4.65,2948.1,63508.5,159,174,370,3113.0,139
1785429381086,4.91,2948.1,63508.5,160,174,370,3123.2,139
1785429384091,5.17,2948.1,63508.5,160,174,370,3123.2,139
1785429387099,7.02,2948.1,63508.5,160,174,370,3123.2,139
1785429390106,4.93,2948.1,63508.5,160,174,370,3123.2,139
1785429393114,5.00,2948.1,63508.5,160,174,370,3123.2,139
1785429396121,4.93,2948.1,63508.5,160,175,370,3133.4,139
1785429399129,5.48,2948.1,63508.5,161,175,370,3133.4,139
1785429402138,5.35,2948.1,63508.5,161,175,370,3133.4,139
1785429405145,4.74,2948.1,63508.5,161,175,370,3133.4,139
1785429408152,5.31,2948.1,63508.5,161,175,370,3133.4,139
1785429411160,5.48,2948.1,63508.5,161,175,370,3143.7,139
1785429414169,6.12,2948.1,63508.5,161,175,370,3143.7,139
1785429417176,6.91,2948.1,63508.5,162,176,370,3143.7,139
1785429420185,5.71,2948.1,63508.5,162,176,370,3143.7,139
1785429423191,5.26,2948.1,63508.5,162,176,370,3153.9,138
1785429426199,5.42,2948.1,63508.5,162,176,370,3153.9,138
1785429429207,4.53,2948.1,63508.5,162,176,370,3153.9,138
1785429432215,4.45,2948.1,63508.5,162,176,370,3153.9,138
1785429435222,4.97,2948.1,63508.5,163,177,370,3153.9,138
1785429438230,5.09,2948.1,63508.5,163,177,370,3164.2,138
1785429441236,5.21,2948.1,63508.5,163,177,370,3164.2,138
1785429444244,4.62,2948.1,63508.5,163,177,370,3164.2,138
1785429447251,6.96,2948.1,63508.5,163,177,370,3164.2,138
1785429450260,5.19,2948.1,63508.5,163,177,370,3164.2,138
1785429453265,6.25,2948.1,63508.5,164,178,370,3174.4,138
1785429456273,4.88,2948.1,63508.5,164,178,370,3174.4,138
1785429459280,4.84,2948.1,63508.5,164,178,370,3174.4,138
1785429462288,4.43,2948.1,63508.5,164,178,370,3174.4,138
1785429465294,4.85,2948.1,63508.5,164,178,370,3184.6,138
1785429468302,5.21,2948.1,63508.5,164,178,370,3184.6,138
1785429471308,5.03,2948.1,63508.5,165,178,370,3184.6,138
1785429474316,4.85,2948.1,63508.5,165,179,370,3184.6,138
1785429477324,6.84,2949.1,63508.5,165,179,370,3184.6,138
1785429480332,4.63,2949.1,63508.5,165,179,370,3194.9,138
1785429483340,5.04,2949.1,63508.5,165,179,370,3194.9,138
1785429486347,4.98,2949.1,63508.5,165,179,370,3194.9,138
1785429489354,5.13,2949.1,63508.5,166,179,370,3194.9,138
1785429492361,5.12,2949.1,63508.5,166,180,370,3194.9,138
1785429495369,5.33,2949.1,63508.5,166,180,370,3205.1,138
1785429498375,4.63,2949.1,63508.5,166,180,370,3205.1,138
1785429501383,4.83,2949.1,63508.5,166,180,370,3205.1,138
1785429504391,4.73,2949.1,63508.5,166,180,370,3205.1,138
1785429507398,7.10,2949.1,63508.5,167,180,370,3215.4,138
1785429510407,5.23,2949.1,63508.5,167,181,370,3215.4,138
1785429513412,4.71,2949.1,63508.5,167,181,370,3215.4,137
1785429516421,5.24,2949.1,63508.5,167,181,370,3215.4,137
1785429519429,4.90,2949.1,63508.5,167,181,370,3215.4,137
1785429522436,5.01,2949.1,63508.5,167,181,370,3225.6,137
1785429525444,5.07,2949.1,63508.5,167,181,370,3225.6,137
1785429528451,5.25,2949.1,63508.5,168,181,370,3225.6,137
1785429531458,4.82,2949.1,63508.5,168,182,370,3225.6,137
1785429534466,5.32,2949.1,63508.5,168,182,370,3225.6,137
1785429537473,7.11,2949.1,63508.5,168,182,370,3235.8,137
1785429540480,4.65,2949.1,63508.5,168,182,370,3235.8,137
1785429543488,4.98,2949.1,63508.5,168,182,370,3235.8,137
1785429546496,4.95,2949.1,63508.5,169,182,370,3235.8,137
