Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
14:19:28,1000,592365,-,387.00,78.00,0.00,0.00,465.00,0,0.00,0.00,"java"
14:19:28,1000,-,592365,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
14:19:28,1000,-,592368,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__java"
14:19:28,1000,-,592369,0.00,0.00,0.00,1.00,0.00,1,15.00,1.00,"|__GC Thread#0"
14:19:28,1000,-,592370,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Main Marker"
14:19:28,1000,-,592372,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
14:19:28,1000,-,592373,0.00,0.00,0.00,1.00,0.00,4,17.00,1.00,"|__G1 Refi..ontrol"
14:19:28,1000,-,592374,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
14:19:28,1000,-,592375,0.00,0.00,0.00,1.00,0.00,4,18.00,0.00,"|__G1 Service"
14:19:28,1000,-,592378,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__VM Peri..Thread"
14:19:28,1000,-,592381,0.00,0.00,0.00,0.00,0.00,4,11.00,10.00,"|__VM Thread"
14:19:28,1000,-,592382,0.00,0.00,0.00,0.00,0.00,4,2.00,0.00,"|__Referen..andler"
14:19:28,1000,-,592383,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Finalizer"
14:19:28,1000,-,592384,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
14:19:28,1000,-,592385,0.00,0.00,0.00,0.00,0.00,3,1.00,0.00,"|__Service Thread"
14:19:28,1000,-,592386,0.00,0.00,0.00,0.00,0.00,4,4.00,0.00,"|__Monitor..Thread"
14:19:28,1000,-,592387,61.00,0.00,0.00,34.00,61.00,4,42.00,363.00,"|__C2 Comp..hread0"
14:19:28,1000,-,592388,11.00,0.00,0.00,12.00,11.00,2,77.00,45.00,"|__C1 Comp..hread0"
14:19:28,1000,-,592389,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Notific..Thread"
14:19:28,1000,-,592390,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Common-Cleaner"
14:19:28,1000,-,592391,1.00,0.00,0.00,0.00,1.00,1,14.00,3.00,"|__GC Thread#1"
14:19:28,1000,-,592393,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Referen..per #1"
14:19:28,1000,-,592394,1.00,0.00,0.00,1.00,1.00,2,9.00,1.00,"|__GC Thread#2"
14:19:28,1000,-,592395,0.00,0.00,0.00,0.00,0.00,2,11.00,2.00,"|__GC Thread#3"
14:19:28,1000,-,592396,1.00,0.00,0.00,0.00,1.00,2,12.00,3.00,"|__GC Thread#4"
14:19:28,1000,-,592397,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__executo..read-1"
14:19:28,1000,-,592398,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Innocuo..read-1"
14:19:28,1000,-,592399,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__vertx-b..hecker"
14:19:28,1000,-,592401,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__agroal-11"
14:19:28,1000,-,592406,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Cleaner-0"
14:19:28,1000,-,592408,18.00,3.00,0.00,32.00,21.00,2,995.00,180.00,"|__vert.x-..read-0"
14:19:28,1000,-,592409,17.00,4.00,0.00,32.00,21.00,1,802.00,169.00,"|__vert.x-..read-1"
14:19:28,1000,-,592410,17.00,3.00,0.00,26.00,20.00,2,552.00,139.00,"|__vert.x-..read-2"
14:19:28,1000,-,592411,18.00,4.00,0.00,30.00,22.00,2,1115.00,134.00,"|__vert.x-..read-3"
14:19:28,1000,-,592412,18.00,6.00,0.00,29.00,24.00,0,1299.00,317.00,"|__vert.x-..read-4"
14:19:28,1000,-,592413,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__vert.x-..king-1"
14:19:28,1000,-,592432,0.00,0.00,0.00,0.00,0.00,1,9.00,6.00,"|__vert.x-..read-0"
14:19:28,1000,-,592435,0.00,0.00,0.00,1.00,0.00,2,67.00,0.00,"|__Virtual..locker"
14:19:28,1000,-,592436,37.00,13.00,0.00,37.00,50.00,3,54.00,2273.00,"|__ForkJoi..rker-1"
14:19:28,1000,-,592440,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Transac..Reaper"
14:19:28,1000,-,592441,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..rker 0"
14:19:28,1000,-,592444,0.00,0.00,0.00,3.00,0.00,1,75.00,0.00,"|__MasterPoller"
14:19:28,1000,-,592445,26.00,9.00,0.00,52.00,35.00,1,48.00,2055.00,"|__ForkJoi..rker-2"
14:19:28,1000,-,592446,32.00,13.00,0.00,43.00,45.00,4,62.00,2134.00,"|__ForkJoi..rker-3"
14:19:28,1000,-,592447,25.00,11.00,0.00,52.00,36.00,1,59.00,963.00,"|__ForkJoi..rker-4"
14:19:28,1000,-,592481,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Attach Listener"
14:19:28,1000,-,592482,0.00,0.00,0.00,0.00,0.00,2,1.00,0.00,"|__JFR Rec..Thread"
14:19:28,1000,-,592484,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,"|__JFR Per.. Tasks"
14:19:28,1000,-,592530,0.00,0.00,0.00,9.00,0.00,2,544.00,1.00,"|__JFR Sam..Thread"
14:19:28,1000,-,592538,2.00,2.00,0.00,17.00,4.00,2,4697.00,0.00,"|__ForkJoi..eduler"
14:19:28,1000,-,592540,34.00,13.00,0.00,41.00,47.00,2,49.00,1561.00,"|__ForkJoi..rker-5"
14:19:28,1000,-,602301,62.00,0.00,0.00,33.00,62.00,0,54.00,364.00,"|__C2 Comp..hread1"
14:19:29,1000,592365,-,382.00,103.00,0.00,0.00,485.00,0,0.00,0.00,"java"
14:19:29,1000,-,592365,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
14:19:29,1000,-,592368,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__java"
14:19:29,1000,-,592369,1.00,0.00,0.00,0.00,1.00,3,13.00,2.00,"|__GC Thread#0"
14:19:29,1000,-,592370,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Main Marker"
14:19:29,1000,-,592372,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
14:19:29,1000,-,592373,0.00,0.00,0.00,0.00,0.00,0,16.00,0.00,"|__G1 Refi..ontrol"
14:19:29,1000,-,592374,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
14:19:29,1000,-,592375,0.00,0.00,0.00,0.00,0.00,0,18.00,0.00,"|__G1 Service"
14:19:29,1000,-,592378,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__VM Peri..Thread"
14:19:29,1000,-,592381,0.00,0.00,0.00,1.00,0.00,0,9.00,10.00,"|__VM Thread"
14:19:29,1000,-,592382,0.00,0.00,0.00,0.00,0.00,4,1.00,0.00,"|__Referen..andler"
14:19:29,1000,-,592383,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Finalizer"
14:19:29,1000,-,592384,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Signal ..atcher"
14:19:29,1000,-,592385,0.00,0.00,0.00,0.00,0.00,3,1.00,0.00,"|__Service Thread"
14:19:29,1000,-,592386,0.00,0.00,0.00,0.00,0.00,4,4.00,0.00,"|__Monitor..Thread"
14:19:29,1000,-,592387,43.00,0.00,0.00,58.00,43.00,1,2.00,398.00,"|__C2 Comp..hread0"
14:19:29,1000,-,592388,0.00,0.00,0.00,0.00,0.00,2,37.00,0.00,"|__C1 Comp..hread0"
14:19:29,1000,-,592389,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Notific..Thread"
14:19:29,1000,-,592390,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Common-Cleaner"
14:19:29,1000,-,592391,1.00,0.00,0.00,1.00,1.00,4,11.00,1.00,"|__GC Thread#1"
14:19:29,1000,-,592393,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__Referen..per #1"
14:19:29,1000,-,592394,0.00,0.00,0.00,0.00,0.00,0,8.00,2.00,"|__GC Thread#2"
14:19:29,1000,-,592395,1.00,0.00,0.00,0.00,1.00,4,11.00,5.00,"|__GC Thread#3"
14:19:29,1000,-,592396,0.00,0.00,0.00,1.00,0.00,0,7.00,1.00,"|__GC Thread#4"
14:19:29,1000,-,592397,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__executo..read-1"
14:19:29,1000,-,592398,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Innocuo..read-1"
