epoch_ms,cpu_pct,mem_usage_mb,mem_limit_mb,net_in_mb,net_out_mb,block_in_mb,block_out_mb,pids
1785438918406,1.95,879.3,63508.5,0.014,0.004,0,4.8,166
1785438921433,1.97,879.5,63508.5,0.017,0.005,0,4.8,166
1785438924443,209.62,954.7,63508.5,0.550,2.76,0,5.44,178
1785438927451,95.05,983.8,63508.5,1.74,8.85,0,7.24,178
1785438930459,60.34,1001,63508.5,2.75,14,0,9.28,178
1785438933467,33.21,1012,63508.5,3.88,19.8,0,11.1,177
1785438936477,65.11,1028.1,63508.5,4.99,25.5,0,13,177
1785438939485,109.75,1101.8,63508.5,6.17,31.6,0,15,176
1785438942493,31.96,1088.5,63508.5,7.3,37.4,0,16.8,180
1785438945500,60.95,1088.5,63508.5,8.43,43.2,0,18.8,175
1785438948508,24.10,1088.5,63508.5,9.59,49.2,0,21.7,176
1785438951517,24.28,1111.0,63508.5,10.8,55.3,0,23.3,169
1785438954526,28.49,1111.0,63508.5,11.9,61.2,0,25.3,172
1785438957532,18.06,1112.1,63508.5,13,66.9,0,27.3,170
1785438960541,14.63,1113.1,63508.5,14.2,73.2,0,29.7,169
1785438963550,23.72,1114.1,63508.5,15.4,79.1,0,31.6,170
1785438966558,17.58,1114.1,63508.5,16.6,85.4,0,33.8,170
1785438969567,13.04,1115.1,63508.5,17.7,91,0,35.9,170
1785438972576,17.46,1116.2,63508.5,18.9,97.4,0,37.9,163
1785438975583,16.02,1116.2,63508.5,20,103,0,40.1,164
1785438978591,17.77,1117.2,63508.5,21.1,109,0,42,163
1785438981598,20.61,1118.2,63508.5,22.4,115,0,44.3,163
1785438984605,13.92,1118.2,63508.5,23.5,121,0,46.7,165
1785438987613,15.24,1119.2,63508.5,24.8,127,0,48.7,162
1785438990620,13.25,1120.3,63508.5,25.9,133,0,50.8,162
1785438993628,26.32,1120.3,63508.5,27.1,139,0,52.8,162
1785438996636,15.40,1121.3,63508.5,28.1,145,0,54.8,162
1785438999643,17.77,1122.3,63508.5,29.3,151,0,57.1,162
1785439002651,17.74,1123.3,63508.5,30.5,157,0,59.1,163
1785439005659,13.12,1124.4,63508.5,31.6,163,0,61.3,165
1785439008667,20.18,1124.4,63508.5,32.8,169,0,63.4,162
1785439011675,15.03,1125.4,63508.5,34,175,0,65.3,162
1785439014683,16.18,1126.4,63508.5,35.2,181,0,67.3,162
1785439017691,12.85,1127.4,63508.5,36.3,187,0,69.6,162
1785439020699,14.40,1128.4,63508.5,37.5,193,0,71.6,164
1785439023708,19.60,1129.5,63508.5,38.7,199,0,73.5,163
1785439026715,21.44,1130.5,63508.5,39.8,205,0,75.5,162
1785439029722,17.05,1131.5,63508.5,41,211,0,77.5,164
1785439032730,13.67,1132.5,63508.5,42.2,217,0,79.6,162
1785439035739,15.37,1134.6,63508.5,43.3,223,0,82.2,164
1785439038748,19.41,1135.6,63508.5,44.5,229,0,84.1,165
1785439041756,13.73,1135.6,63508.5,45.6,235,0,86,163
1785439044764,16.02,1136.6,63508.5,46.8,241,0,88,162
1785439047771,15.16,1137.7,63508.5,48,247,0,90,161
1785439050779,14.91,1138.7,63508.5,49.1,253,0,91.9,161
1785439053787,22.09,1139.7,63508.5,50.2,259,0,94.3,161
1785439056795,17.57,1139.7,63508.5,51.4,265,0,96.6,161
1785439059804,16.64,1140.7,63508.5,52.5,271,0,98.6,162
1785439062812,16.31,1141.8,63508.5,53.7,277,0,101,161
1785439065820,16.12,1141.8,63508.5,54.8,283,0,102,161
1785439068826,19.50,1142.8,63508.5,56,289,0,105,161
1785439071833,13.50,1143.8,63508.5,57.1,295,0,107,161
1785439074840,20.13,1144.8,63508.5,58.4,301,0,109,161
1785439077849,15.13,1145.9,63508.5,59.5,307,0,111,163
1785439080856,17.50,1146.9,63508.5,60.7,314,0,113,162
1785439083864,14.63,1146.9,63508.5,61.8,319,0,115,162
1785439086871,29.92,1147.9,63508.5,63,326,0,118,162
1785439089880,16.13,1148.9,63508.5,64.1,331,0,120,162
1785439092887,13.44,1150.0,63508.5,65.3,338,0,122,162
1785439095896,15.72,1151.0,63508.5,66.5,344,0,124,165
1785439098905,16.72,1151.0,63508.5,67.7,350,0,126,164
1785439101912,18.04,1152.0,63508.5,68.9,356,0,128,162
1785439104919,17.74,1153.0,63508.5,69.9,362,0,130,162
1785439107927,15.82,1153.0,63508.5,71.2,368,0,133,162
1785439110935,23.37,1154.0,63508.5,72.4,374,0,134,162
1785439113943,19.85,1155.1,63508.5,73.6,380,0,136,162
1785439116950,13.78,1156.1,63508.5,74.7,386,0,138,165
1785439119959,17.06,1156.1,63508.5,75.9,393,0,140,162
1785439122966,13.52,1157.1,63508.5,77,398,0,143,164
1785439125974,14.05,1158.1,63508.5,78.2,405,0,145,162
1785439128981,16.91,1159.2,63508.5,79.4,411,0,147,162
1785439131989,16.12,1159.2,63508.5,80.6,417,0,149,162
1785439134997,20.63,1160.2,63508.5,81.7,423,0,151,162
1785439138005,19.67,1161.2,63508.5,83,430,0,154,162
1785439141014,12.23,1162.2,63508.5,84.1,435,0,156,162
1785439144021,16.54,1162.2,63508.5,85.3,442,0,158,162
1785439147029,16.51,1163.3,63508.5,86.4,448,0,160,162
1785439150037,15.74,1164.3,63508.5,87.6,453,0,162,162
1785439153044,15.49,1164.3,63508.5,88.8,460,0,164,162
1785439156053,15.60,1165.3,63508.5,90,466,0,166,163
1785439159060,15.23,1166.3,63508.5,91.1,472,0,169,162
1785439162069,13.79,1167.4,63508.5,92.3,478,0,171,162
1785439165076,18.02,1167.4,63508.5,93.5,484,0,173,162
1785439168084,12.63,1168.4,63508.5,94.7,490,0,175,162
1785439171092,14.27,1169.4,63508.5,95.9,497,0,177,162
1785439174100,14.66,1170.4,63508.5,97,503,0,180,162
1785439177108,14.66,1171.5,63508.5,98.2,509,0,182,162
1785439180116,24.93,1172.5,63508.5,99.4,515,0,184,162
1785439183123,13.72,1173.5,63508.5,101,521,0,186,162
1785439186132,14.19,1174.5,63508.5,102,527,0,188,162
1785439189140,16.13,1175.6,63508.5,103,534,0,191,162
1785439192148,15.17,1176.6,63508.5,104,540,0,193,162
1785439195155,18.13,1176.6,63508.5,105,546,0,195,162
1785439198163,16.25,1177.6,63508.5,106,552,0,197,162
1785439201172,15.35,1178.6,63508.5,108,559,0,199,163
1785439204179,16.27,1179.6,63508.5,109,564,0,201,162
1785439207187,12.88,1180.7,63508.5,110,570,0,203,163
1785439210195,19.23,1181.7,63508.5,111,577,0,206,163
1785439213204,11.78,1181.7,63508.5,112,583,0,208,163
1785439216211,24.52,1182.7,63508.5,114,589,0,210,162
1785439219218,16.30,1183.7,63508.5,115,595,0,212,162
1785439222225,16.08,1183.7,63508.5,116,601,0,214,162
1785439225232,12.54,1184.8,63508.5,117,607,0,216,162
1785439228239,13.73,1185.8,63508.5,118,613,0,218,162
1785439231247,14.42,1185.8,63508.5,119,619,0,220,162
1785439234255,16.57,1186.8,63508.5,120,625,0,222,162
1785439237262,14.40,1186.8,63508.5,122,631,0,224,162
1785439240270,15.61,1187.8,63508.5,123,637,0,227,162
1785439243278,13.56,1188.9,63508.5,124,642,0,228,162
1785439246286,19.86,1188.9,63508.5,125,649,0,231,162
1785439249294,11.88,1191.9,63508.5,126,654,0,233,162
1785439252302,12.46,1183.7,63508.5,127,660,0,235,162
1785439255308,1.31,1183.7,63508.5,128,662,0,236,162
