Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
16:42:41,1000,921706,-,389.11,76.24,0.00,0.00,465.35,0,0.00,0.00,"java"
16:42:41,1000,-,921706,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
16:42:41,1000,-,921709,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
16:42:41,1000,-,921711,0.00,0.00,0.00,0.00,0.00,0,8.91,0.99,"|__GC Thread#0"
16:42:41,1000,-,921712,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Main Marker"
16:42:41,1000,-,921713,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__G1 Conc#0"
16:42:41,1000,-,921714,0.99,0.00,0.00,0.99,0.99,4,16.83,0.00,"|__G1 Refi..ontrol"
16:42:41,1000,-,921715,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Refi..kers#0"
16:42:41,1000,-,921716,0.00,0.00,0.00,0.99,0.00,4,17.82,0.00,"|__G1 Service"
16:42:41,1000,-,921720,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__VM Peri..Thread"
16:42:41,1000,-,921722,0.00,0.00,0.00,0.99,0.00,4,10.89,6.93,"|__VM Thread"
16:42:41,1000,-,921723,0.00,0.00,0.00,0.00,0.00,4,0.99,0.00,"|__Referen..andler"
16:42:41,1000,-,921724,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Finalizer"
16:42:41,1000,-,921725,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Signal ..atcher"
16:42:41,1000,-,921726,0.00,0.00,0.00,0.00,0.00,2,0.99,0.00,"|__Service Thread"
16:42:41,1000,-,921727,0.00,0.00,0.00,0.00,0.00,1,3.96,0.00,"|__Monitor..Thread"
16:42:41,1000,-,921728,54.46,0.00,0.00,41.58,54.46,1,1.98,256.44,"|__C2 Comp..hread0"
16:42:41,1000,-,921729,8.91,0.00,0.00,9.90,8.91,0,54.46,37.62,"|__C1 Comp..hread0"
16:42:41,1000,-,921730,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Notific..Thread"
16:42:41,1000,-,921731,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Common-Cleaner"
16:42:41,1000,-,921732,0.99,0.00,0.00,0.00,0.99,4,8.91,3.96,"|__GC Thread#1"
16:42:41,1000,-,921734,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Referen..per #1"
16:42:41,1000,-,921735,0.00,0.00,0.00,0.00,0.00,3,9.90,2.97,"|__GC Thread#2"
16:42:41,1000,-,921736,0.00,0.00,0.00,0.00,0.00,1,8.91,0.00,"|__GC Thread#3"
16:42:41,1000,-,921737,0.99,0.00,0.00,0.00,0.99,2,8.91,3.96,"|__GC Thread#4"
16:42:41,1000,-,921758,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__executo..read-1"
16:42:41,1000,-,921759,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Innocuo..read-1"
16:42:41,1000,-,921760,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__vertx-b..hecker"
16:42:41,1000,-,921762,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__agroal-11"
16:42:41,1000,-,921765,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Cleaner-0"
16:42:41,1000,-,921769,18.81,3.96,0.00,27.72,22.77,3,1085.15,203.96,"|__vert.x-..read-0"
16:42:41,1000,-,921770,19.80,5.94,0.00,26.73,25.74,4,1219.80,253.47,"|__vert.x-..read-1"
16:42:41,1000,-,921771,18.81,2.97,0.00,27.72,21.78,2,800.99,311.88,"|__vert.x-..read-2"
16:42:41,1000,-,921772,18.81,2.97,0.00,25.74,21.78,3,1056.44,261.39,"|__vert.x-..read-3"
16:42:41,1000,-,921773,19.80,4.95,0.00,26.73,24.75,2,1458.42,172.28,"|__vert.x-..read-4"
16:42:41,1000,-,921774,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__vert.x-..king-1"
16:42:41,1000,-,921775,0.00,0.00,0.00,0.99,0.00,2,3.96,11.88,"|__vert.x-..read-0"
16:42:41,1000,-,921778,0.00,0.00,0.00,0.99,0.00,4,53.47,0.00,"|__Virtual..locker"
16:42:41,1000,-,921779,31.68,9.90,0.00,43.56,41.58,0,38.61,1784.16,"|__ForkJoi..rker-1"
16:42:41,1000,-,921783,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Transac..Reaper"
16:42:41,1000,-,921784,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Transac..rker 0"
16:42:41,1000,-,921787,0.00,0.00,0.00,1.98,0.00,1,31.68,0.00,"|__MasterPoller"
16:42:41,1000,-,921788,37.62,11.88,0.00,37.62,49.50,3,42.57,2789.11,"|__ForkJoi..rker-2"
16:42:41,1000,-,921789,43.56,14.85,0.00,27.72,58.42,2,42.57,2530.69,"|__ForkJoi..rker-3"
16:42:41,1000,-,921790,29.70,7.92,0.00,47.52,37.62,4,48.51,1116.83,"|__ForkJoi..rker-4"
16:42:41,1000,-,921791,28.71,10.89,0.00,46.53,39.60,4,21.78,2072.28,"|__ForkJoi..rker-5"
16:42:41,1000,-,921825,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__Attach Listener"
16:42:41,1000,-,921826,0.00,0.00,0.00,0.00,0.00,3,0.99,4.95,"|__JFR Rec..Thread"
16:42:41,1000,-,921828,0.00,0.00,0.00,0.00,0.00,3,2.97,0.00,"|__JFR Per.. Tasks"
16:42:41,1000,-,921854,0.99,0.99,0.00,4.95,1.98,3,608.91,1.98,"|__JFR Sam..Thread"
16:42:41,1000,-,921862,1.98,0.99,0.00,15.84,2.97,3,5313.86,2.97,"|__ForkJoi..eduler"
16:42:41,1000,-,931800,54.46,0.00,0.00,44.55,54.46,1,15.84,279.21,"|__C2 Comp..hread1"
16:42:42,1000,921706,-,393.00,98.00,0.00,0.00,491.00,0,0.00,0.00,"java"
16:42:42,1000,-,921706,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
16:42:42,1000,-,921709,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__java"
16:42:42,1000,-,921711,1.00,0.00,0.00,0.00,1.00,0,9.00,0.00,"|__GC Thread#0"
