Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
16:26:41,1000,879932,-,276.00,119.00,0.00,0.00,395.00,4,0.00,0.00,"java"
16:26:41,1000,-,879932,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__java"
16:26:41,1000,-,879935,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__java"
16:26:41,1000,-,879937,0.00,0.00,0.00,0.00,0.00,0,20.00,6.00,"|__GC Thread#0"
16:26:41,1000,-,879938,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Main Marker"
16:26:41,1000,-,879939,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__G1 Conc#0"
16:26:41,1000,-,879940,0.00,0.00,0.00,0.00,0.00,4,17.00,1.00,"|__G1 Refi..ontrol"
16:26:41,1000,-,879941,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__G1 Refi..kers#0"
16:26:41,1000,-,879942,0.00,0.00,0.00,1.00,0.00,0,25.00,2.00,"|__G1 Service"
16:26:41,1000,-,879946,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__VM Peri..Thread"
16:26:41,1000,-,879948,0.00,0.00,0.00,1.00,0.00,0,27.00,19.00,"|__VM Thread"
16:26:41,1000,-,879949,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,"|__Referen..andler"
16:26:41,1000,-,879950,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Finalizer"
16:26:41,1000,-,879951,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Signal ..atcher"
16:26:41,1000,-,879952,0.00,0.00,0.00,0.00,0.00,0,1.00,0.00,"|__Service Thread"
16:26:41,1000,-,879953,0.00,0.00,0.00,0.00,0.00,4,4.00,0.00,"|__Monitor..Thread"
16:26:41,1000,-,879954,42.00,0.00,0.00,36.00,42.00,3,42.00,443.00,"|__C2 Comp..hread0"
16:26:41,1000,-,879955,6.00,0.00,0.00,9.00,6.00,0,87.00,16.00,"|__C1 Comp..hread0"
16:26:41,1000,-,879956,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Notific..Thread"
16:26:41,1000,-,879957,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Common-Cleaner"
16:26:41,1000,-,879977,0.00,0.00,0.00,1.00,0.00,2,17.00,2.00,"|__GC Thread#1"
16:26:41,1000,-,879978,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Cleaner-0"
