Time,UID,TGID,TID,%usr,%system,%guest,%wait,%CPU,CPU,cswch/s,nvcswch/s,Command
21:11:30,1000,1552716,-,362.00,90.00,0.00,0.00,452.00,3,0.00,0.00,"java"
21:11:30,1000,-,1552716,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__java"
21:11:30,1000,-,1552719,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__java"
21:11:30,1000,-,1552720,0.00,0.00,0.00,0.00,0.00,2,16.00,0.00,"|__GC Thread#0"
21:11:30,1000,-,1552722,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Main Marker"
21:11:30,1000,-,1552723,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,"|__G1 Conc#0"
21:11:30,1000,-,1552724,0.00,0.00,0.00,0.00,0.00,4,25.00,0.00,"|__G1 Refi..ontrol"
21:11:30,1000,-,1552725,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__G1 Refi..kers#0"
21:11:30,1000,-,1552726,0.00,0.00,0.00,0.00,0.00,4,24.00,0.00,"|__G1 Service"
21:11:30,1000,-,1552730,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__VM Peri..Thread"
21:11:30,1000,-,1552732,0.00,0.00,0.00,1.00,0.00,3,21.00,9.00,"|__VM Thread"
21:11:30,1000,-,1552733,0.00,0.00,0.00,0.00,0.00,4,2.00,0.00,"|__Referen..andler"
21:11:30,1000,-,1552734,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Finalizer"
21:11:30,1000,-,1552735,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Signal ..atcher"
21:11:30,1000,-,1552736,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,"|__Service Thread"
21:11:30,1000,-,1552737,0.00,0.00,0.00,1.00,0.00,0,4.00,0.00,"|__Monitor..Thread"
21:11:30,1000,-,1552738,43.00,0.00,0.00,39.00,43.00,3,17.00,253.00,"|__C2 Comp..hread0"
21:11:30,1000,-,1552739,1.00,0.00,0.00,3.00,1.00,3,134.00,15.00,"|__C1 Comp..hread0"
21:11:30,1000,-,1552740,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Notific..Thread"
21:11:30,1000,-,1552741,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,"|__Common-Cleaner"
21:11:30,1000,-,1552742,1.00,0.00,0.00,0.00,1.00,4,15.00,1.00,"|__GC Thread#1"
21:11:30,1000,-,1552744,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Referen..per #1"
21:11:30,1000,-,1552745,0.00,0.00,0.00,0.00,0.00,0,19.00,4.00,"|__GC Thread#2"
21:11:30,1000,-,1552766,1.00,0.00,0.00,0.00,1.00,0,18.00,3.00,"|__GC Thread#3"
21:11:30,1000,-,1552767,0.00,0.00,0.00,72.00,0.00,0,16.00,2.00,"|__GC Thread#4"
21:11:30,1000,-,1552768,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,"|__executo..read-1"
21:11:30,1000,-,1552769,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,"|__Innocuo..read-1"
21:11:30,1000,-,1552770,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__vertx-b..hecker"
21:11:30,1000,-,1552772,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__agroal-11"
21:11:30,1000,-,1552776,0.00,0.00,0.00,0.00,0.00,4,0.00,0.00,"|__Cleaner-0"
21:11:30,1000,-,1552780,5.00,5.00,0.00,16.00,10.00,3,3712.00,57.00,"|__vert.x-..read-0"
